ID,Porig,Pnew,ra,dec,ug,gi,iK,JK,logP,Ampl,skew,kurt,magMed,nObs,LCtype,lab,bab
20565236,0.57614699,0.57613667,261.733368,32.091721,1.15,0.32,1.37,0.22,-0.2394667,0.68,-0.02,-0.08,15.25,255,1,0.9742078818781952,0.5398477909343661
20566163,0.46186899,0.4618655,260.320679,32.233017,1.11,0.24,1.08,0.31,-0.3354812,1.12,-0.61,-0.75,14.92,206,1,0.9709964760545251,0.5606870222031783
20574050,0.38987501,0.38987465,260.431702,34.020939,1.16,0.05,0.67,0.03,-0.4090746,0.48,-0.37,-0.85,16.4,219,2,1.0073342310810478,0.56634188897964
20580050,0.46178795,0.46179696,261.504028,33.532154,1.21,0.3,1.14,0.16,-0.3355574,0.98,-0.99,-0.1,15.32,150,1,1.001766630767185,0.5492376623100956
20668112,0.31028801,0.31028878,261.659546,59.82011,1.14,0.01,0.81,-0.02,-0.508235,0.53,2.23,11.84,14.84,202,2,1.5465013436071358,0.5895373147386446
20671386,0.6362859,0.63626856,261.549896,60.705547,1.19,0.08,0.86,0.13,-0.1963477,0.47,-0.35,-0.64,16.13,183,1,1.565124006725915,0.5894675015685649
20692786,0.33242004,0.33241614,261.452393,67.627045,1.24,-0.06,0.7,0.18,-0.4783128,0.38,-0.15,0.03,15.93,78,2,1.7090787634304077,0.5767440513215262
20694840,0.390407,0.39040602,261.49469,68.772568,1.14,0.14,1.1,0.36,-0.4084824,0.48,2.21,11.54,16.24,186,2,1.7325534418697313,0.5733406592801373
20714963,0.57930596,0.57930331,262.480072,30.013216,1.17,0.07,0.7,0.24,-0.237092,0.86,-0.57,-0.88,16.59,213,1,0.9370847286882755,0.5194972518561122
20726518,0.37167804,0.37167212,263.199677,32.417412,1.15,0.06,0.98,0.39,-0.4298331,0.55,0.28,-1.25,15.76,175,2,0.9869836920027932,0.5203699164821094
20794936,0.31336198,0.31336389,263.911316,59.175499,1.21,0.08,1.13,0.31,-0.5039537,0.45,0.1,-1.29,15.59,181,2,1.532154737155742,0.570024533701348
20815762,0.72829797,0.72829257,263.34375,66.521286,1.12,0.33,1.38,0.35,-0.1376909,0.49,0.06,0.02,15.86,188,1,1.6843474479296479,0.5664989686123194
20828304,0.47186699,0.47187236,263.204681,69.264275,1.14,0.26,0.88,0.17,-0.3261804,0.94,-0.56,-0.98,16.08,174,1,1.7406866761840245,0.5614724203665759
20829724,0.55758605,0.55757602,262.461792,72.436203,1.17,0.35,1.05,0.33,-0.2536881,0.8,-0.86,-0.62,16.16,191,1,1.8059445369160922,0.5566378583385515
20831083,0.33576599,0.33576715,263.303162,71.416359,1.2,-0.07,0.92,0.34,-0.4739633,0.36,-0.19,-1.01,16.05,195,2,1.7843722673614426,0.555241594936956
20858337,0.44572593,0.44573592,264.795837,49.608799,1.19,0.23,1.02,0.3,-0.3509321,1.03,0.2,1.49,15.79,219,1,1.335351410700862,0.55403731775308
20860892,0.30362799,0.30362912,265.12793,52.49194,1.23,-0.14,0.59,0.14,-0.5176582,0.45,0.2,-0.56,16.64,180,2,1.394692605268669,0.5547703560389177
20871211,0.53663785,0.53662213,264.770233,54.401279,1.17,0.33,1.36,0.34,-0.2703187,0.86,-0.66,-0.37,16.71,222,1,1.4336309008806625,0.5605124892779789
20878762,0.63799489,0.63800809,265.690002,54.092815,1.17,0.3,1.11,0.19,-0.1951828,0.87,0.41,0.87,16.64,208,1,1.4279236742266406,0.5508433652219303
20884921,0.48587002,0.4858609,264.782013,55.014572,1.17,0.29,1.17,0.36,-0.3134799,0.92,-0.92,-0.46,14.88,210,1,1.4462670846651013,0.5608790084208978
20889257,0.56581701,0.5658202,265.562439,55.745632,1.18,0.35,1.09,0.33,-0.247324,0.52,-0.27,-1.15,14.86,143,1,1.4616783419602113,0.5537057051952011
20890761,0.56415897,0.56414335,264.498322,56.628059,1.18,0.18,0.91,0.26,-0.2485985,0.57,-0.36,-1.07,15.67,197,1,1.4794457937455139,0.5645267465575659
20927587,0.67495699,0.67495769,264.81308,66.746162,1.22,0.33,1.17,0.38,-0.1707239,0.77,-0.5,-0.79,15.74,179,1,1.6877857465560764,0.5559920865153136
20946356,0.61201293,0.61204023,267.622437,47.156067,1.14,0.1,1.04,0.69,-0.2132394,0.42,0.13,-0.94,16.43,208,1,1.2909851411151658,0.5159716867670836
20951738,0.450707,0.4507082,267.067139,48.663551,1.22,0.11,0.85,0.15,-0.3461057,1.0,-0.73,-0.76,15.62,213,1,1.3198703402356724,0.52632148923141
20958751,0.6004621,0.60043596,267.65506,49.533585,1.19,0.34,1.19,0.27,-0.2215144,0.65,-0.02,-1.0,16.51,193,1,1.3383010171367324,0.5217487265911849
20991661,0.46009297,0.46008864,266.116272,55.169945,1.22,-0.08,1.15,0.47,-0.3371544,1.02,-0.93,-0.19,16.71,154,1,1.4502289820671281,0.5477017725683405
20998870,0.396582,0.39659092,267.264221,58.859402,1.1,0.02,1.25,0.29,-0.401667,0.38,0.1,-1.36,15.1,166,2,1.5259937248962023,0.5398477909343661
21000040,0.67364796,0.67363988,267.96347,58.454769,1.2,0.31,1.0,0.36,-0.171567,0.47,-0.29,-0.94,15.22,187,1,1.5181048366771872,0.5331980864842677
21010711,0.48810797,0.48810222,267.965393,60.847668,1.21,0.06,0.92,0.19,-0.3114841,1.02,0.6,3.5,15.9,198,1,1.5665900832975908,0.5347863361035825
21011352,0.32604504,0.32604483,266.944275,59.513966,1.2,-0.45,1.04,0.25,-0.4867224,0.45,-0.56,-1.1,15.04,187,2,1.539223320626319,0.5430591967580356
21011450,0.46515801,0.46515253,267.953979,60.68372,1.17,0.3,1.13,0.06,-0.3323995,0.72,-1.12,0.53,15.06,184,1,1.5632739577188008,0.5348037893961024
21025736,0.56873401,0.56872754,267.16745,63.746342,1.12,0.31,1.26,0.26,-0.2450908,0.65,-0.67,-0.39,16.05,111,1,1.6254774922598791,0.5415058537237607
21043777,0.70716702,0.70718118,268.430847,55.063465,1.2,0.15,0.82,0.15,-0.150478,0.49,0.07,-0.83,16.63,130,1,1.450089355726969,0.5245238001018558
21055315,0.56966207,0.56966065,268.952759,64.215111,1.22,-0.03,1.12,0.52,-0.2443827,0.73,-0.26,-0.87,16.64,178,1,1.634902270220648,0.5277875658030853
21056450,0.76156609,0.76154272,268.417816,63.67757,1.2,0.35,1.09,0.24,-0.1182924,0.57,0.1,-1.01,15.53,177,1,1.6240114156882033,0.531854182960232
21075532,0.53126291,0.53126777,149.429047,54.102089,1.18,0.32,1.26,0.18,-0.2746905,0.54,-1.47,1.71,14.72,195,1,2.7987227220355066,0.8455596627136929
21080566,0.55656898,0.55657444,148.29361,55.179306,1.15,0.21,1.48,0.55,-0.254481,0.78,-0.18,1.39,16.76,239,1,2.7794193805084504,0.8277223977583107
21085751,0.61220899,0.61222342,149.548981,58.101204,1.16,0.38,1.23,0.4,-0.2131003,0.44,-0.41,-0.66,14.86,172,1,2.7039338903596946,0.8173376887089445
21097076,0.59153793,0.59155125,149.580688,62.291737,1.2,-0.03,0.97,0.53,-0.2280174,0.71,-0.39,-0.36,16.46,151,1,2.611693239391795,0.7823787437914981
21126144,0.5475441,0.54755244,148.671066,9.231853,1.25,-0.21,0.57,0.27,-0.2615809,0.78,-0.73,-0.79,15.41,574,1,-2.310990462565691,0.7796909367434268
21126187,0.55547204,0.55548125,148.022064,9.975909,1.2,0.34,1.06,0.23,-0.2553378,0.74,-0.45,-0.84,16.04,564,1,-2.334534954175095,0.7761653716543983
21134069,0.55914803,0.55916072,148.598679,9.124815,1.19,-0.07,1.19,0.82,-0.2524732,0.69,0.43,4.73,16.8,561,1,-2.3095592925790562,0.7776838081036334
21145823,0.54238104,0.54237499,150.38858,1.724591,1.22,-0.03,0.84,0.18,-0.2656955,0.72,-1.21,0.87,15.2,308,1,-2.136963682849337,0.7340680300962951
21146742,0.32103405,0.32103545,150.228882,1.394728,1.16,0.15,1.14,0.29,-0.4934489,0.47,0.07,-1.03,15.9,294,2,-2.13291451898471,0.7284306166123533
21160820,0.60531899,0.60532819,150.370926,0.183279,1.2,0.12,0.8,0.11,-0.2180157,0.95,-0.56,-0.79,16.5,289,1,-2.1083053765315904,0.7178190147602279
21200464,0.55507197,0.55506861,150.485153,16.181074,1.16,0.34,1.08,0.04,-0.2556507,0.81,-1.01,-0.21,15.48,531,1,-2.4507040691878377,0.8610232798863625
21210238,0.62443394,0.62443282,150.322937,17.595778,1.22,0.32,1.09,0.44,-0.2045135,0.47,0.04,0.76,16.94,586,1,-2.487495609819878,0.8678649705541804
21215819,0.52438601,0.52438457,150.013092,17.310522,1.22,0.11,0.77,0.13,-0.2803489,0.84,0.04,1.72,16.91,575,1,-2.4832893663225715,0.8612327193966018
21216243,0.81205099,0.81205579,151.991867,18.473537,1.26,-0.22,0.4,0.09,-0.0904167,0.88,-0.55,-0.76,16.45,574,1,-2.4943547537802164,0.8992110839199985
21225185,0.54780804,0.54780675,151.791077,19.368658,1.23,0.14,1.1,0.45,-0.2613716,0.81,-0.66,-0.43,16.85,574,1,-2.5198016542742927,0.9014625586550712
21235085,0.46477205,0.46477618,151.203476,19.340349,1.19,0.11,0.75,-0.07,-0.33276,1.01,-0.58,-0.78,16.57,551,1,-2.5242522438668784,0.8921774070344615
21248055,0.56069902,0.56071408,151.351776,23.557474,1.2,0.19,0.78,0.34,-0.2512702,0.69,-0.27,-0.86,15.92,338,1,-2.6369830602531925,0.9160186046167039
21256776,0.49097107,0.49096436,150.047302,24.864454,1.21,0.28,1.09,0.48,-0.3089441,0.87,-0.5,-0.69,16.31,371,1,-2.6810177172810095,0.901235665852312
21263476,0.34406999,0.34406959,150.395355,25.499905,1.18,-0.06,0.74,0.24,-0.4633532,0.34,-0.07,-1.46,15.02,351,2,-2.6966209607938385,0.9090023810236867
21281847,0.501049,0.50104939,150.892258,30.703388,1.17,0.27,1.02,0.12,-0.3001198,0.58,-0.17,-1.44,15.01,248,1,-2.842931911988524,0.9302953978980175
21289833,0.655393,0.65537959,150.753357,29.725481,1.02,0.2,1.27,0.32,-0.1834982,0.71,-0.73,0.5,16.31,269,1,-2.814954284079054,0.92645567354363
21298723,0.60526896,0.60525424,150.648605,3.006513,1.17,0.37,0.96,0.4,-0.2180516,0.6,-0.48,-0.68,16.08,519,1,-2.1580996200909883,0.7507708310378808
21303309,0.67543304,0.67543155,150.515579,4.969565,1.21,0.37,1.01,0.13,-0.1704177,0.42,-0.0,-0.95,15.97,450,1,-2.1989054180026155,0.7681892169727843
21320462,0.54773602,0.54774597,151.48259,32.898399,1.13,0.34,1.13,0.14,-0.2614287,0.85,-0.36,-0.74,16.57,306,1,-2.906479350053637,0.9414305985257413
21342238,0.72288997,0.72289084,150.257034,35.199841,1.17,0.35,1.08,0.38,-0.1409278,0.33,-0.06,-0.18,15.57,297,1,-2.974302844786136,0.9242216521010773
21343483,0.552506,0.55253554,151.439514,35.765354,1.2,0.34,1.04,0.47,-0.257663,0.7,-0.01,-0.88,16.62,274,1,-2.99145943133324,0.9408022799950234
21343608,0.61699792,0.61699251,150.307098,35.503864,1.25,-0.06,0.6,0.42,-0.2097163,0.94,-0.52,-0.92,15.8,304,1,-2.9831342108012278,0.9248674239243152
21374223,0.65749007,0.65747691,151.74057,44.440838,1.14,0.22,0.88,0.3,-0.1821108,0.67,-0.5,-0.33,16.32,254,1,3.0386880408922075,0.9239074928357183
21377934,0.64480011,0.64478861,150.109085,45.686134,1.19,0.32,0.97,0.22,-0.1905749,0.34,0.07,-1.14,14.86,282,1,3.012089223091815,0.8991761773349586
21397555,0.27861905,0.27862197,151.667862,6.084365,1.22,-0.21,0.46,-0.07,-0.5549892,0.44,0.1,-1.0,15.9,434,2,-2.2063230673235923,0.7956083395216151
21439314,0.59088505,0.59087967,149.998474,60.405804,1.19,0.23,0.89,0.45,-0.228497,0.62,-0.35,-1.05,15.48,214,1,2.649776323670311,0.8018915248287947
21452146,0.56140102,0.56138129,151.23555,68.868576,1.15,0.27,1.35,0.46,-0.2507268,0.64,-0.24,-1.04,15.85,224,1,2.4720319926472083,0.7277150316190357
21460667,0.53459698,0.53459987,150.480377,7.912522,1.19,0.31,0.9,0.22,-0.2719735,0.82,-0.75,-0.32,16.15,441,1,-2.2605504471830553,0.7951196473310568
21468901,0.63284798,0.6328645,150.41362,8.108005,1.2,0.35,1.42,0.53,-0.1987006,0.32,6.12,60.84,15.8,476,1,-2.265576995428799,0.7958875922019342
21473837,0.53092601,0.53093634,151.161743,9.910361,1.22,0.28,1.24,0.6,-0.274966,0.77,-0.7,-0.64,16.41,606,1,-2.2955966585631016,0.8228529291452467
21474739,0.46288403,0.46289515,150.148468,10.642802,1.2,0.06,0.74,0.38,-0.3345278,0.82,-0.58,-1.1,14.93,512,1,-2.324307324758408,0.813812123619916
21488669,0.50164397,0.5016499,153.213409,1.533334,1.17,0.26,1.32,0.32,-0.2996044,0.71,-0.9,-0.41,16.02,473,1,-2.092876665943961,0.7715577024291332
21492633,0.31127698,0.31127883,153.90715,2.394771,1.15,0.06,0.93,0.26,-0.506853,0.47,-0.18,-1.37,15.65,457,2,-2.099299477591299,0.7903025385955523
21526640,0.68687799,0.6868948,152.161575,11.347542,1.19,0.27,1.22,0.77,-0.1631204,0.52,-0.35,-0.94,15.56,506,1,-2.315964650933875,0.8499927990137585
21548169,0.27578802,0.27578725,153.557388,15.350183,1.24,-0.17,0.6,0.2,-0.5594246,0.44,-0.16,-1.31,15.4,560,2,-2.3971224611516115,0.902422489743668
21556651,0.61483007,0.61482394,152.277359,16.436871,1.09,0.21,1.06,0.2,-0.2112449,0.72,-0.48,-0.57,16.06,572,1,-2.438783470396716,0.8903971711974271
21574229,0.53146797,0.53147055,152.80925,20.36677,1.17,0.28,1.13,0.2,-0.2745229,0.92,-0.5,-0.93,16.91,373,1,-2.5378483587399145,0.9229301084546015
21577939,0.63259987,0.63261885,152.557907,19.157417,1.18,0.35,1.2,0.24,-0.1988709,0.61,-0.28,-1.02,15.53,504,1,-2.507252736952454,0.9121090670922366
21580676,0.44569104,0.44569867,152.558411,19.915461,1.13,0.27,1.32,0.32,-0.3509661,1.01,-0.36,-0.69,16.53,379,1,-2.5277079957858275,0.9165247500997823
21580872,0.47174499,0.47173401,152.113617,20.686708,1.15,0.11,0.76,0.08,-0.3262927,0.92,1.33,11.75,16.11,345,1,-2.5524218579940676,0.9138718496367508
21592715,0.55670497,0.55670925,153.16185,22.625179,1.15,0.29,1.51,0.64,-0.2543749,0.69,-0.37,-0.84,16.71,368,1,-2.598254204151438,0.9398947087839863
21619184,0.55734704,0.557329,152.536255,25.730698,1.17,0.25,1.19,0.44,-0.2538743,0.6,-0.85,-0.18,15.51,335,1,-2.6917514921807744,0.9428094086348169
21622547,0.57488106,0.57489548,152.697479,27.048115,1.16,0.27,0.87,0.2,-0.240422,0.66,-0.32,-1.05,14.98,256,1,-2.7296251369490516,0.9494765663774353
21629752,0.60612807,0.60611478,153.230759,30.704494,1.13,0.35,1.37,0.35,-0.2174356,0.55,-0.16,-0.89,16.48,305,1,-2.838010083497899,0.9652717961079839
21640723,0.65044907,0.65046969,153.413986,4.903675,1.14,0.23,1.07,0.38,-0.1867867,0.65,-0.39,-0.52,16.67,460,1,-2.1573142219275905,0.8092044543946509
21648266,0.56614894,0.56614481,153.667191,4.793737,1.17,0.37,1.17,0.17,-0.2470693,0.74,-0.55,-0.97,15.45,480,1,-2.1513626491782905,0.8117002752250028
21650357,0.26357299,0.26357362,152.951569,3.367364,1.21,0.01,1.21,0.12,-0.5790991,0.49,0.11,-0.29,16.74,500,2,-2.1327399860595104,0.7870736794793628
21656207,0.55983803,0.5598531,152.559357,-2.020561,1.25,-0.15,0.93,0.54,-0.2519376,0.74,-0.21,-0.86,16.67,201,1,-2.036589797567143,0.7238404006796083
21667966,0.66488204,0.66488565,153.491653,31.362507,1.2,0.08,1.01,0.32,-0.1772554,0.57,-0.09,-0.82,16.58,307,1,-2.8577672106304757,0.9698969186257689
21669734,0.58271205,0.58271809,153.663116,31.482012,1.16,0.34,1.06,0.33,-0.234546,0.65,-0.47,-0.7,14.59,307,1,-2.861222962549424,0.9725672723813201
21684795,0.63363302,0.6336146,152.748871,33.717083,1.19,0.21,1.11,0.43,-0.1981622,0.48,0.34,-0.31,16.89,300,1,-2.9304776272685586,0.9601579813996405
21688272,0.30480108,0.30480291,153.485107,35.868687,1.15,0.02,0.85,0.12,-0.5159835,0.45,3.14,26.05,15.08,263,2,-2.996922311891984,0.9696351192379696
21719768,0.53355906,0.53355673,152.771393,43.05954,1.16,0.32,1.24,0.32,-0.2728175,0.83,-0.7,0.32,16.6,269,1,3.073036120571456,0.9421287302265391
21742308,0.71601892,0.71601698,153.91568,50.358582,1.12,0.19,0.51,-0.02,-0.1450755,0.54,-0.04,-0.82,16.04,256,1,2.8635442504545763,0.9152855663308663
21749947,0.63861895,0.63860257,153.202698,6.461396,1.16,0.13,0.82,0.24,-0.1947582,0.36,-0.06,-0.64,15.88,492,1,-2.1931109248859944,0.8214741190361711
21753974,0.52785605,0.5278519,153.244766,6.007882,1.21,0.07,0.68,0.3,-0.2774845,0.81,-1.07,0.2,15.29,260,1,-2.1828658421767875,0.8176867545593434
21771914,0.600629,0.60062782,153.819031,53.142788,1.17,0.37,0.93,0.39,-0.2213937,0.61,-0.47,-0.39,15.62,241,1,2.7929631355039266,0.893835469823856
21793262,0.39672302,0.39671527,152.424026,61.658737,1.08,0.02,0.79,0.15,-0.4015126,0.35,0.21,-1.18,14.67,196,2,2.6074346360169294,0.8080001772107749
21806402,0.59208001,0.59208217,152.622955,8.855891,1.22,0.15,0.94,0.36,-0.2276196,0.53,-0.62,-0.14,15.71,592,1,-2.253307330787279,0.8353145800044861
21817156,0.28475404,0.28475525,153.599197,79.327904,1.22,-0.18,0.49,0.18,-0.5455301,0.44,0.23,-1.09,15.59,102,2,2.2894007397185216,0.613465778783487
21837152,0.56671695,0.56671592,154.248001,2.553919,1.21,0.13,0.92,0.42,-0.2466338,0.56,-0.71,-0.02,16.0,288,1,-2.097309802244026,0.7967078969503716
21864884,0.62246996,0.62245612,155.937515,11.323423,1.23,0.17,0.86,0.11,-0.2058816,0.62,-0.19,-1.03,15.38,620,1,-2.266065687619358,0.9062273075130157
21865663,0.35282301,0.35281925,154.822784,12.165174,1.21,-0.09,0.87,0.51,-0.4524431,0.56,0.23,0.32,16.99,1004,2,-2.301722764237601,0.8967676229672065
21869616,0.51819904,0.51820065,154.514862,12.744725,1.17,0.36,1.06,0.51,-0.2855034,0.83,-0.77,0.33,16.67,599,1,-2.3199789082134625,0.896924702599886
21874209,0.61129395,0.61127948,154.279434,11.632504,1.24,-0.02,0.79,0.28,-0.2137499,0.66,-0.83,0.18,15.58,593,1,-2.2958410046583815,0.8841663457678074
21879209,0.50271599,0.50271461,155.477753,14.345697,1.1,0.31,1.78,0.48,-0.2986773,0.91,-0.76,-0.63,16.84,555,1,-2.3484626816060095,0.9241692922235174
21893528,0.56190798,0.56191975,154.010193,16.494125,1.15,0.26,1.36,0.36,-0.2503348,0.58,-0.07,-0.89,16.44,576,1,-2.4218363233598517,0.9174672278958592
21907874,0.53611801,0.53612913,155.070602,18.210209,1.21,-0.0,0.75,0.25,-0.2707396,0.54,-0.63,0.11,15.96,541,1,-2.4570047077875374,0.9451830564175292
21924353,0.58228097,0.58228425,155.527756,20.750679,1.17,0.24,1.07,0.21,-0.2348674,0.84,3.27,16.01,16.34,321,1,-2.525002735445236,0.9672265648702175
21945241,0.47232899,0.47232023,154.455734,23.437332,1.29,-0.23,0.87,0.64,-0.3257554,0.98,-0.66,-0.43,16.99,404,1,-2.6126531704803915,0.9636311866111092
21947560,0.48049403,0.48048772,155.344925,24.515743,1.18,0.26,1.36,0.31,-0.318312,0.73,-0.59,-0.8,15.46,322,1,-2.6392868948658244,0.9818000641243702
21948046,0.55500705,0.55501453,155.461288,23.651739,1.23,0.32,1.22,0.16,-0.2557015,0.77,-0.79,-0.4,16.11,386,1,-2.612129571704793,0.9801420013349756
21948290,0.51112109,0.51112051,155.247086,23.555958,1.18,0.15,1.06,0.18,-0.2914762,0.8,-0.7,-0.68,16.0,354,1,-2.6106984017181576,0.9764069967357077
21948919,0.58446297,0.58445837,154.526047,23.220579,1.16,0.37,0.93,0.23,-0.233243,0.58,-0.27,-1.03,15.23,396,1,-2.605741666642494,0.9637708129512688
21966412,0.68460899,0.68458832,155.272644,27.405813,1.21,0.33,1.29,0.34,-0.1645574,0.37,6.52,79.36,16.19,289,1,-2.7294855106088924,0.9899332984386638
21967825,0.54059211,0.54059653,154.447067,27.239363,1.26,-0.18,0.67,0.31,-0.2671303,0.72,-0.99,0.36,16.1,263,1,-2.7277750879419376,0.9768433290487063
21986725,0.62629897,0.62630538,155.707245,3.977337,1.12,0.31,1.06,0.48,-0.2032183,0.86,0.11,0.68,15.05,506,1,-2.1037151605988447,0.8319810011331769
21991284,0.62914102,0.62913871,154.620605,4.033837,1.16,0.35,1.22,0.23,-0.201252,0.46,-0.25,-0.9,16.39,501,1,-2.121552425554227,0.8174075018790243
21996907,0.61996504,0.61998619,155.624588,-2.916424,1.25,0.1,1.0,0.3,-0.2076328,0.56,-0.24,-0.97,15.31,184,1,-1.9731296259646296,0.7538600638139107
22000484,0.29836996,0.29837191,155.269791,-2.531553,1.26,-0.24,0.17,-0.09,-0.5252449,0.47,0.12,-1.04,15.87,174,2,-1.9856610899939486,0.7537727973513111
22000485,0.57163196,0.57164565,154.218597,-1.630543,1.21,0.21,0.83,0.24,-0.2428835,0.69,-0.35,-0.89,15.7,256,1,-2.018403466761362,0.7503519520174021
22005161,0.56885306,0.56884434,154.937897,-1.650904,1.2,0.33,1.29,0.29,-0.2449999,0.82,-0.46,-0.78,16.58,237,1,-2.0067795739430796,0.7596196503454921
22034371,0.53076393,0.53076616,155.264801,37.865395,1.16,0.23,0.86,0.07,-0.2750986,1.03,2.18,14.68,16.41,268,1,-3.063524076148086,0.9910328558674202
22042245,0.55452611,0.55453386,155.306091,39.384666,1.17,0.28,1.15,-0.02,-0.256078,0.69,-1.09,-0.14,15.52,208,1,-3.1113984575302913,0.9875247440709116
22042502,0.61570404,0.61569357,155.340179,39.990734,1.11,0.19,0.96,0.23,-0.210628,0.86,-0.01,-0.14,16.82,297,1,-3.1304050930845095,0.9860761207917562
22060182,0.61436802,0.61437019,155.899734,43.770126,1.19,0.22,0.83,0.08,-0.2115714,0.7,2.83,12.03,16.78,398,1,3.0343421710547416,0.977262208069185
22067964,0.51154,0.51153967,154.671936,46.263351,1.16,0.33,0.95,0.22,-0.2911204,0.4,-1.45,3.12,15.29,232,1,2.9700267881187505,0.9494067532073555
22070388,0.69209689,0.69211415,155.012131,47.391571,1.21,0.06,0.86,0.21,-0.1598331,0.61,0.03,-1.01,15.77,258,1,2.935923054534781,0.9464920533565249
22090614,0.592152,0.59215222,154.899475,6.082365,1.15,0.18,1.13,0.36,-0.2275668,0.9,-0.65,-0.78,16.08,499,1,-2.1604732678737006,0.8421388173797839
22097828,0.30984401,0.30984854,155.709396,-3.240404,1.2,0.03,0.92,0.14,-0.5088569,0.35,3.87,33.51,15.33,194,2,-1.9660610424940526,0.7511198968882797
22118462,0.609185,0.60919955,155.778198,58.00547,1.2,0.06,0.97,0.46,-0.2152508,0.42,0.14,-0.97,14.99,186,1,2.66241250745475,0.8678126106766205
22118602,0.61115701,0.61113937,154.00737,57.936798,1.21,0.36,1.23,0.47,-0.2138472,0.54,-0.31,-1.14,15.73,197,1,2.6775968719471006,0.8546877347016232
22125812,0.58862296,0.588621,154.308243,59.672783,1.24,-0.04,0.65,0.36,-0.2301628,0.64,0.05,-0.91,16.0,131,1,2.636860887205553,0.840585474345509
22137788,0.46986306,0.46985852,154.103851,65.414436,1.27,-0.07,0.87,0.46,-0.3280287,1.07,-0.75,-0.13,16.5,147,1,2.5207266787778497,0.7801621756414654
22181333,0.34370599,0.34370606,157.827774,2.96703,1.19,-0.06,0.58,-0.1,-0.4638129,0.39,0.04,-1.14,16.25,497,2,-2.048684929283464,0.850149878646438
22186695,0.50365599,0.50365573,156.683594,0.133898,1.17,0.32,1.35,0.61,-0.297866,0.79,-0.9,0.26,16.69,488,1,-2.011788668896304,0.803043442135111
22198122,0.28480401,0.28480606,157.159485,0.517473,1.24,-0.19,0.96,0.67,-0.5454539,0.46,-0.25,-0.99,16.59,476,2,-2.011247616828185,0.8137074038647963
22198858,0.65818306,0.65819115,157.475754,11.36389,1.16,0.18,1.05,0.17,-0.1816533,0.73,-0.62,-0.81,14.9,632,1,-2.245261362935585,0.9293354668094207
22216834,0.55721705,0.55720433,156.204697,13.655582,1.19,0.35,1.08,-0.08,-0.2539756,0.79,-0.42,-0.8,16.69,543,1,-2.3213053584449783,0.9297368925373795
22243579,0.57363494,0.57364743,157.57666,18.250103,1.12,0.35,1.18,0.15,-0.2413644,0.71,-0.68,-0.63,16.62,366,1,-2.431330914490701,0.9840689921519629
22244059,0.59465093,0.59463708,157.27005,17.256596,1.18,0.24,0.97,0.17,-0.2257379,0.65,-0.67,-0.51,16.31,269,1,-2.4060934535068625,0.9727418053065197
22244513,0.60415601,0.60414346,157.53476,17.642946,1.1,0.37,1.36,0.49,-0.2188509,0.58,-0.63,-0.4,15.86,330,1,-2.4141394213585565,0.9794264163416578
22272582,0.745923,0.74589343,156.166092,21.700541,1.16,0.29,1.0,0.6,-0.127306,0.71,-0.29,-1.18,16.72,344,1,-2.5476571091361233,0.9820967700972093
22276476,0.30960403,0.30960484,157.153641,24.74909,1.22,-0.08,0.59,-0.04,-0.5091934,0.34,0.05,-1.25,15.83,329,2,-2.635255184293718,1.0107027165373963
22283909,0.5761661,0.57618357,156.003952,23.573521,1.15,0.26,1.22,0.34,-0.2394523,0.78,0.65,2.48,16.22,344,1,-2.605951106152734,0.9882403290642293
22309292,0.57516507,0.57517245,157.085297,30.137175,1.16,0.32,1.04,-0.09,-0.2402075,0.84,-0.86,-0.52,16.58,302,1,-2.812737715929021,1.0224836889883582
