objectID,raLIN,decLIN,raSDSS,decSDSS,r,ug,gr,ri,iz,JK,<mL>,std,rms,Lchi2,LP1,phi1,S,prior,nobs
2332637,177.70743,5.59727,177.707382,5.597169,16.46,1.28,-0.06,-0.07,-0.07,-0.01,16.64,0.13,0.16,0.68,-0.25,0.02,-1,0,493
2333087,176.85579,6.24414,176.855728,6.244191,15.01,1.21,-0.06,-0.07,-0.06,0.37,15.6,0.24,0.29,2.29,0.22,-0.22,-1,0,560
23333886,163.93637,-1.50591,163.936295,-1.50602,16.65,1.14,0.19,0.06,0.02,0.17,16.59,0.33,0.4,1.95,-0.33,-0.14,-1,0,416
23336660,162.55046,-1.82492,162.550476,-1.82495,16.34,1.14,0.39,0.15,0.02,0.48,16.35,0.23,0.12,0.61,1.57,-0.15,-1,0,400
23338752,162.73253,31.44089,162.732407,31.440744,16.06,1.13,0.23,0.11,0.01,0.36,16.03,0.17,0.21,1.27,-0.14,-0.16,1,0,291
23341037,162.5795,32.46486,162.579468,32.464767,15.5,1.16,0.12,0.04,-0.02,0.24,15.66,0.13,0.15,1.32,0.12,-0.02,-1,0,301
2334384,177.78795,6.24024,177.787933,6.240351,15.41,1.13,0.05,0.03,-0.03,0.33,15.48,0.22,0.27,2.04,0.05,-0.13,1,0,443
23345031,163.14986,31.82146,163.14978,31.821499,15.39,1.11,0.24,0.08,0.02,0.36,15.38,0.14,0.12,1.32,-0.09,0.11,-1,0,257
23350838,162.48384,34.6982,162.483795,34.698112,15.25,1.29,0.46,0.13,0.03,0.36,15.38,0.13,0.08,0.93,0.49,0.36,-1,0,280
23352177,163.75449,33.12043,163.754517,33.120441,16.3,1.16,0.3,0.1,0.03,0.38,16.4,0.18,0.16,0.79,-0.37,-0.15,-1,0,288
23353934,163.69284,35.05373,163.692841,35.053596,16.54,1.11,0.16,0.03,-0.04,0.07,16.32,0.15,0.19,0.76,0.8,0.06,-1,0,285
23355528,162.68636,35.64709,162.686386,35.647068,16.63,1.21,-0.07,-0.08,-0.08,-0.01,16.89,0.21,0.18,0.49,-0.25,0.02,-1,0,288
23363752,163.83342,38.5109,163.833359,38.510807,14.55,1.05,0.04,0.03,0.02,0.13,14.36,0.13,0.16,2.26,-0.26,0.01,-1,0,317
23375937,163.19679,40.3598,163.196762,40.359871,16.57,1.16,0.28,0.08,0.01,0.16,16.52,0.19,0.23,0.98,0.27,0.06,-1,0,309
23378473,163.30495,41.31717,163.304886,41.317081,16.26,1.16,0.17,0.06,0.02,0.3,16.16,0.16,0.15,1.13,0.06,0.08,-1,0,305
23389610,163.18016,43.24191,163.180084,43.241833,16.33,1.15,0.26,0.04,0.0,0.37,16.43,0.25,0.28,1.5,-0.28,-0.08,-1,0,263
2340795,176.03003,5.17511,176.029984,5.174983,16.89,1.12,0.26,0.08,0.0,-0.01,16.74,0.17,0.21,0.93,-0.22,0.02,-1,0,477
23413190,162.67027,6.70269,162.670227,6.702648,16.69,1.16,0.26,0.08,0.05,-0.04,16.7,0.28,0.33,1.5,-0.24,0.05,-1,0,561
2341370,177.11067,6.54395,177.110657,6.543977,16.09,1.2,0.27,0.08,0.04,0.65,16.18,0.2,0.26,1.6,-0.24,-0.14,-1,0,562
23465924,162.71815,7.37751,162.718063,7.377465,16.93,1.16,0.18,0.08,0.02,-0.02,16.92,0.34,0.44,1.61,-0.24,0.07,1,0,531
23488126,162.13628,9.18785,162.1362,9.187773,16.15,1.24,-0.05,-0.08,-0.05,0.6,16.8,0.18,0.2,0.79,-0.23,0.03,-1,0,537
23500879,165.24174,1.88166,165.241806,1.881495,16.12,1.16,0.11,0.02,-0.03,0.16,16.11,0.14,0.17,1.03,0.04,-0.01,-1,0,455
23501055,165.63605,2.98549,165.636017,2.985569,16.63,1.22,0.02,-0.06,-0.06,-0.02,16.77,0.15,0.19,0.62,-0.28,-0.08,1,0,569
23508801,164.92899,2.51455,164.92894,2.514592,15.47,1.15,0.23,0.05,0.01,0.13,15.57,0.28,0.32,2.5,-0.3,-0.17,-1,0,549
23509389,165.78232,1.1415,165.782272,1.141457,16.21,1.22,-0.06,-0.12,-0.06,0.41,16.51,0.12,0.15,0.65,0.05,0.0,-1,0,453
23510796,164.72923,1.50555,164.729218,1.505536,15.24,1.26,-0.0,-0.03,-0.02,0.22,15.37,0.12,0.16,1.52,-0.18,-0.07,1,0,484
23510864,165.19167,1.02661,165.191589,1.02647,16.35,1.2,0.07,-0.01,-0.02,0.38,16.54,0.14,0.18,0.74,-0.14,-0.02,-1,0,486
23515007,164.57863,0.00498,164.578995,0.004852,16.58,1.16,0.02,-0.02,-0.06,-0.02,16.42,0.13,0.17,0.86,-0.24,0.0,1,0,516
23520772,164.55238,-0.09446,164.552353,-0.094543,15.59,1.14,0.23,0.15,-0.07,0.37,15.58,0.13,0.18,1.53,-0.2,0.0,-1,0,423
23526938,163.99872,11.59831,163.998749,11.598315,16.36,1.19,0.06,0.01,0.05,0.27,16.66,0.3,0.35,1.63,-0.29,-0.17,1,0,576
23537879,164.45737,11.31069,164.457336,11.310726,16.63,1.05,0.17,-0.0,-0.07,-0.01,16.64,0.19,0.26,1.08,-0.5,-0.06,-1,0,549
23541336,165.75574,14.14845,165.755646,14.148364,16.11,1.0,0.31,0.08,-0.01,0.18,16.12,0.11,0.14,0.9,-0.79,-0.01,-1,0,541
23555046,164.66925,16.01806,164.669205,16.018055,15.3,1.25,0.09,0.01,-0.03,0.24,15.62,0.25,0.27,2.27,-0.29,-0.06,1,0,303
23575695,165.53546,20.10806,165.535431,20.107946,16.84,1.1,0.43,0.16,0.06,-0.01,16.76,0.24,0.16,0.57,3.19,0.41,-1,0,300
23580243,164.07448,20.72222,164.074432,20.722185,15.45,1.07,0.3,0.15,0.04,0.39,15.59,0.14,0.11,1.22,-0.8,-0.04,-1,0,342
23582036,164.98306,19.20128,164.983093,19.20122,15.96,1.29,0.5,0.18,0.08,0.55,16.15,0.14,0.18,0.99,-0.87,0.03,-1,0,329
23582798,164.45192,19.86793,164.451859,19.867889,14.77,1.13,0.44,0.13,0.01,0.4,14.92,0.12,0.14,1.73,-0.56,-0.0,-1,0,356
23596342,165.88654,22.19746,165.886353,22.197466,16.42,1.19,0.15,0.05,-0.02,-0.06,16.53,0.15,0.18,0.84,0.38,-0.12,-1,0,286
23598918,165.24759,21.80058,165.247559,21.800442,16.13,1.14,0.19,0.08,-0.01,0.26,16.07,0.3,0.36,2.23,-0.29,-0.02,-1,0,315
23603002,164.92177,21.71171,164.921753,21.711613,15.29,1.26,-0.06,-0.04,-0.03,0.06,15.54,0.15,0.2,1.65,-0.38,-0.02,-1,0,315
23604060,165.17624,22.39721,165.176224,22.397226,15.07,1.21,-0.03,-0.05,-0.03,0.29,15.38,0.22,0.23,2.27,-0.03,-0.08,-1,0,344
23620712,165.93536,23.36293,165.935333,23.36301,16.33,1.02,0.1,-0.03,-0.06,0.31,16.54,0.12,0.15,0.54,-0.36,-0.04,-1,0,316
23623155,165.18716,24.24988,165.187149,24.249807,15.34,1.25,0.57,0.09,0.04,0.43,15.32,0.2,0.25,1.9,-0.54,0.04,-1,0,308
23624228,165.65753,23.23753,165.65744,23.237589,15.11,1.2,0.07,-0.0,-0.02,0.41,15.21,0.14,0.15,1.83,-0.14,-0.03,1,0,295
23625796,165.15013,23.95951,165.150085,23.959433,16.81,1.19,-0.04,-0.02,-0.07,-0.01,16.77,0.14,0.17,0.49,-0.57,-0.0,-1,0,323
23640732,165.99329,25.25072,165.993271,25.250631,16.53,1.21,0.39,0.14,0.05,0.47,16.43,0.12,0.11,0.52,-0.34,-0.14,-1,0,251
23653629,164.99188,27.58618,164.991806,27.586103,16.34,1.18,0.21,0.06,-0.03,0.23,16.2,0.29,0.36,1.91,0.12,-0.06,-1,0,299
23654120,165.40709,28.44536,165.406952,28.445335,16.91,1.18,0.17,0.08,-0.0,-0.02,16.9,0.32,0.35,1.55,-0.3,-0.11,1,0,263
23663191,165.29813,30.31214,165.29808,30.312065,16.26,1.25,0.11,0.04,-0.0,0.36,16.5,0.12,0.14,0.6,0.11,0.0,-1,0,296
23672122,165.66109,3.47533,165.661072,3.475238,14.94,1.12,0.36,0.11,0.05,0.35,15.12,0.14,0.06,1.06,0.76,-0.17,-1,0,500
23675270,165.26459,4.47269,165.264572,4.472667,15.67,1.13,0.12,0.01,-0.01,0.29,15.85,0.16,0.2,1.53,0.03,0.01,-1,0,572
23683047,164.94876,-1.60345,164.948715,-1.603535,16.67,1.19,-0.15,-0.02,-0.02,-0.03,16.81,0.16,0.18,0.69,-1.25,0.05,-1,0,412
23697007,164.85255,33.78325,164.852539,33.783138,16.11,1.11,0.04,-0.03,-0.08,-0.0,16.27,0.1,0.12,0.52,-0.38,-0.08,1,0,299
23707868,165.78494,36.40062,165.784866,36.400478,16.06,1.24,-0.09,-0.07,-0.05,0.48,16.64,0.28,0.36,1.47,-0.2,-0.1,1,0,319
23711274,164.69661,38.82662,164.696533,38.826557,15.08,1.12,0.37,0.11,0.03,0.4,15.24,0.24,0.17,1.8,-0.19,-0.16,-1,0,279
23713423,164.9882,37.83896,164.988129,37.838951,16.18,1.15,0.16,0.02,0.0,0.16,16.03,0.18,0.22,1.4,1.46,0.05,1,0,294
23720916,164.11536,39.38922,164.115356,39.389206,15.88,1.09,-0.11,-0.09,-0.12,0.35,16.11,0.12,0.14,0.86,-0.48,-0.13,-1,0,300
23751553,165.70174,49.84057,165.701706,49.840427,15.87,1.2,0.27,0.09,0.03,0.26,15.88,0.17,0.18,1.21,-0.2,0.01,-1,0,282
23753803,165.76416,50.56771,165.764099,50.567635,15.09,1.19,0.21,0.07,-0.0,0.35,15.15,0.19,0.23,1.87,-0.22,0.09,1,0,257
23767174,165.47357,6.40559,165.473434,6.405637,14.84,1.15,0.04,-0.03,-0.03,0.22,15.09,0.13,0.17,1.86,-0.13,-0.09,-1,0,525
23769590,164.68925,-3.1933,164.689133,-3.193326,16.06,1.16,0.03,-0.03,-0.01,0.3,15.99,0.14,0.16,1.16,-0.27,0.02,-1,0,365
23836065,164.61278,9.94459,164.612747,9.944679,16.4,1.22,-0.05,-0.06,-0.06,-0.02,16.7,0.15,0.19,0.73,-0.17,0.0,1,0,543
23837913,164.82306,10.96229,164.822845,10.962773,16.95,1.22,0.01,-0.03,-0.03,-0.01,16.51,0.13,0.13,0.49,0.26,0.0,1,0,549
23846316,167.11969,1.64728,167.119675,1.647292,16.51,1.13,0.21,0.08,0.02,0.45,16.53,0.27,0.31,1.46,-0.23,0.0,-1,0,388
23846829,166.70113,2.26857,166.701065,2.268442,16.19,1.05,0.07,-0.02,-0.04,-0.04,16.32,0.17,0.22,1.25,-1.17,-0.08,1,0,467
23847927,166.56479,1.85525,166.564682,1.855233,16.33,1.17,0.03,0.01,-0.03,0.13,16.49,0.2,0.18,0.99,0.15,-0.07,1,0,461
23849325,167.87979,1.69989,167.879776,1.699874,16.46,1.22,0.09,-0.0,-0.06,0.09,16.41,0.16,0.22,1.05,-0.21,-0.03,1,0,557
23849616,167.51712,2.6972,167.517075,2.697184,15.97,1.0,0.27,0.08,-0.03,0.52,16.22,0.12,0.16,0.86,-0.77,-0.05,-1,0,558
23852287,166.12294,2.63658,166.122803,2.636594,15.76,1.13,0.26,0.09,-0.02,0.14,15.94,0.25,0.3,2.11,-0.25,-0.24,-1,0,519
23854876,167.57277,2.6618,167.572708,2.661788,16.53,1.15,0.06,-0.01,-0.05,0.3,16.84,0.17,0.2,0.64,-0.44,0.03,1,0,559
23857672,167.35091,-0.75348,167.350845,-0.753471,16.45,1.14,0.25,0.09,0.02,0.22,16.47,0.22,0.27,1.48,-0.17,-0.04,-1,0,405
23867624,166.81458,0.17741,166.814545,0.177515,14.79,1.18,0.03,-0.02,-0.05,0.2,14.96,0.14,0.19,1.95,-0.52,-0.07,-1,0,446
23876082,166.67726,11.12951,166.677216,11.129531,16.29,1.19,0.24,0.1,0.02,0.29,16.28,0.19,0.22,1.37,-0.23,-0.15,-1,0,476
23898397,167.09859,15.67514,167.098572,15.67507,15.73,1.19,0.06,0.02,-0.03,0.22,16.04,0.22,0.25,1.77,-0.25,0.0,-1,0,323
23900947,167.25934,15.1646,167.259338,15.164564,14.64,1.12,0.28,0.09,0.03,0.2,14.49,0.2,0.25,2.69,-0.14,-0.11,-1,0,296
23922488,166.18517,18.97125,166.185089,18.971136,15.79,1.07,0.33,0.08,0.0,0.34,15.92,0.12,0.15,1.07,-0.5,0.03,-1,0,314
23924859,166.52451,18.50404,166.524521,18.504004,14.85,1.2,0.43,0.14,0.03,-0.01,15.06,0.11,0.13,1.61,-0.13,0.06,-1,0,344
23939214,167.81673,19.94924,167.816666,19.949207,16.79,1.14,0.19,0.05,0.0,-0.29,16.81,0.28,0.31,1.52,-0.3,0.04,1,0,325
2395704,177.06294,8.26897,177.062927,8.26889,16.26,1.2,0.43,0.15,0.02,0.49,16.42,0.12,0.14,0.66,-0.42,0.0,-1,0,541
23968149,167.1403,21.87739,167.140213,21.877279,15.86,1.19,0.02,-0.03,-0.04,0.23,16.1,0.19,0.21,1.36,0.8,0.02,1,0,359
2397296,177.6843,7.44707,177.684219,7.447087,16.55,1.14,0.16,0.05,-0.0,0.35,16.67,0.29,0.31,1.39,-0.31,0.0,-1,0,522
23976465,167.18402,24.07406,167.18399,24.074015,15.4,1.19,0.05,0.0,-0.03,0.35,15.81,0.25,0.31,2.21,-0.26,-0.24,1,0,311
24010683,166.70105,3.11935,166.701019,3.11931,16.31,1.13,0.09,0.06,0.02,0.64,16.52,0.18,0.22,1.08,-0.23,-0.09,1,0,569
24011670,166.6925,4.62398,166.692474,4.623951,15.8,1.14,0.1,-0.01,-0.02,0.52,16.34,0.23,0.25,1.61,0.2,0.01,-1,0,555
24019356,166.03299,3.58202,166.033005,3.581986,16.47,1.14,0.26,0.06,0.0,0.54,16.55,0.25,0.31,1.53,-0.29,-0.19,-1,0,574
24020106,167.87199,3.03254,167.871841,3.032542,15.85,1.13,0.24,0.07,0.01,0.55,15.75,0.2,0.25,1.8,0.21,0.06,-1,0,584
24028630,167.24553,31.76451,167.245544,31.764532,15.98,1.16,0.4,0.16,0.12,0.41,16.07,0.11,0.09,0.5,0.09,0.0,-1,0,315
24036222,167.57059,34.62777,167.570816,34.627502,15.97,1.27,0.46,0.15,0.05,0.42,15.86,0.18,0.08,0.53,-0.47,0.0,-1,0,280
24047958,167.64153,35.37856,167.641525,35.378502,15.87,1.17,0.11,0.03,-0.04,0.22,16.06,0.11,0.13,0.8,-0.19,-0.19,-1,0,307
24050838,167.59085,35.78073,167.590836,35.780663,15.66,1.21,0.08,0.01,-0.03,0.36,15.73,0.22,0.18,1.6,0.77,-0.09,1,0,252
24050914,166.42708,36.73589,166.427017,36.735939,16.81,1.18,0.23,0.1,0.01,0.58,16.91,0.18,0.22,0.7,0.09,0.1,-1,0,308
24056365,167.57292,38.71101,167.572861,38.710899,16.82,1.14,0.24,0.08,0.0,-0.01,16.71,0.27,0.31,1.14,-0.18,0.0,-1,0,354
24056740,166.12163,38.48909,166.121613,38.48893,15.51,1.26,0.45,0.18,0.1,0.53,15.65,0.13,0.16,1.22,-0.59,-0.09,1,0,285
24061070,166.91588,40.56595,166.915939,40.565899,15.65,1.21,0.24,0.09,0.02,0.19,15.65,0.25,0.29,2.01,-0.25,-0.19,-1,0,251
24062437,166.04024,39.52163,166.040253,39.521564,15.73,1.2,0.09,-0.01,-0.03,0.04,16.19,0.22,0.25,1.38,-0.23,-0.07,1,0,321
24079864,167.9467,45.78166,167.946655,45.781582,16.16,1.22,0.41,0.11,0.04,0.38,16.25,0.21,0.12,0.57,0.32,-0.09,-1,0,267
24092990,167.72498,49.63626,167.724945,49.636093,16.52,1.17,0.25,0.1,0.02,0.34,16.43,0.24,0.32,1.21,-0.24,-0.03,-1,0,276
24096912,167.32843,5.00585,167.328415,5.005871,16.79,1.11,0.12,0.01,-0.04,0.24,16.74,0.15,0.2,0.63,-0.18,0.01,-1,0,549
24105592,166.74562,5.37083,166.74556,5.37081,16.43,1.17,0.04,-0.01,-0.04,0.62,16.76,0.15,0.19,0.67,-0.45,-0.01,1,0,542
24107664,166.39182,5.27716,166.391724,5.27723,16.62,1.2,0.13,0.06,-0.01,0.03,16.87,0.17,0.21,0.6,-0.19,-0.0,-1,0,520
24111769,166.85286,51.01376,166.852844,51.013634,15.68,1.2,-0.08,-0.08,-0.08,0.2,16.09,0.2,0.26,1.22,-0.16,0.06,-1,0,256
2414841,176.15894,10.42341,176.158966,10.423361,15.59,1.23,0.16,-0.06,-0.03,0.33,15.71,0.19,0.23,1.89,-0.25,0.0,-1,0,522
24153038,166.24344,8.32377,166.243347,8.32369,15.2,1.07,0.02,0.01,-0.03,0.34,15.5,0.25,0.27,2.28,-0.21,-0.17,-1,0,611
24170603,167.14626,10.16731,167.146149,10.167274,14.99,1.25,0.05,-0.07,-0.03,0.3,15.57,0.23,0.27,2.35,-0.28,-0.05,1,0,521
24185328,168.3564,1.47434,168.356354,1.474381,14.63,1.17,0.22,0.11,0.0,0.29,14.66,0.11,0.13,2.09,-0.23,0.46,-1,0,411
24192071,168.29454,2.85228,168.294662,2.852375,16.06,1.15,0.06,-0.02,-0.06,-0.02,16.28,0.17,0.19,1.07,-0.14,0.13,1,0,570
24192279,168.93425,2.90687,168.934219,2.906862,15.5,1.17,0.11,0.06,-0.02,-0.02,15.52,0.3,0.38,2.53,-0.33,0.05,-1,0,596
2419376,176.90948,9.89297,176.909409,9.8929,16.2,1.14,0.15,0.03,-0.04,0.26,16.28,0.14,0.17,1.15,-0.22,0.0,-1,0,391
24199965,169.62485,-0.76447,169.624832,-0.764479,14.91,1.21,0.09,-0.01,-0.03,0.23,15.04,0.15,0.19,1.97,-0.53,0.08,-1,0,425
24203529,168.34561,0.05906,168.345551,0.059153,16.46,1.1,0.36,0.12,-0.0,0.31,16.65,0.12,0.08,1.07,0.58,-0.07,-1,0,453
24209652,169.57205,-0.24579,169.572021,-0.245896,15.72,1.09,0.29,0.09,0.02,0.45,15.95,0.22,0.16,1.29,0.17,-0.09,-1,0,434
24216004,169.31572,11.39073,169.315643,11.390726,16.36,1.13,0.1,0.05,0.02,0.31,16.19,0.15,0.2,1.19,-0.12,0.08,-1,0,546
24231910,168.91216,14.70285,168.912186,14.702878,15.81,1.07,0.14,0.07,0.01,0.29,15.85,0.22,0.28,1.84,-0.22,0.11,-1,0,322
24236445,168.04231,14.45336,168.042282,14.453254,15.52,1.19,0.14,0.05,-0.01,0.19,15.81,0.15,0.19,1.53,-0.2,-0.15,1,0,375
24237469,168.87949,14.5793,168.879425,14.579212,16.31,1.14,0.05,0.04,0.02,0.27,16.46,0.23,0.27,1.49,0.01,0.16,1,0,315
24257481,169.34204,15.90001,169.342041,15.899994,14.91,1.17,-0.02,-0.06,-0.08,0.33,15.06,0.19,0.21,2.11,0.16,-0.08,1,0,303
24262387,168.4792,16.24468,168.479218,16.244688,15.35,1.2,-0.01,-0.06,-0.06,0.18,15.59,0.14,0.19,1.48,-0.16,0.01,1,0,338
24262890,168.06656,16.80793,168.066498,16.807838,16.45,1.15,0.19,0.08,0.0,-0.03,16.57,0.19,0.23,1.09,-0.22,0.02,-1,0,329
2429249,179.34146,1.7381,179.34137,1.73806,15.21,1.12,0.38,0.12,-0.01,0.37,15.32,0.12,0.17,1.51,-0.5,0.0,-1,0,485
24306684,311.23178,-0.30217,311.231812,-0.302316,16.22,1.2,-0.07,0.04,0.02,0.28,16.41,0.27,0.31,1.62,0.16,-0.14,-1,0,254
24310497,311.71133,-0.89904,311.711304,-0.898843,15.24,1.18,-0.17,-0.1,-0.08,0.42,16.14,0.32,0.41,1.86,-0.22,-0.08,-1,0,254
2431279,179.6069,2.33895,179.606857,2.338835,15.97,1.29,0.44,0.15,0.04,0.46,16.08,0.11,0.13,1.01,3.29,0.0,-1,0,487
24367354,312.74805,-0.20753,312.748047,-0.207668,14.77,1.19,-0.03,-0.06,-0.07,0.2,15.27,0.13,0.18,1.53,-0.48,-0.02,-1,0,294
2436939,178.70317,0.42691,178.703064,0.426891,15.69,1.16,0.14,0.01,0.01,0.43,16.06,0.15,0.2,1.35,-0.2,0.0,-1,0,530
24380510,312.56537,-0.14758,312.565338,-0.147681,14.91,1.17,-0.01,-0.06,-0.05,0.31,15.4,0.13,0.18,1.48,-0.47,-0.0,1,0,286
24410357,315.04172,-0.03909,315.041687,-0.039368,15.72,1.1,0.3,0.08,0.01,0.13,15.88,0.1,0.13,0.83,-0.43,0.0,-1,0,268
24417900,315.58661,0.8226,315.586639,0.822502,15.22,1.15,0.21,0.08,-0.01,0.37,15.59,0.17,0.19,1.72,-0.24,0.0,-1,0,265
24429765,314.98016,-0.71228,314.980133,-0.712191,15.29,1.22,-0.1,-0.09,-0.06,0.19,15.54,0.12,0.17,1.18,-0.51,0.0,-1,0,264
24446551,317.12555,-0.23141,317.125549,-0.231537,14.83,1.14,-0.07,-0.07,-0.05,0.3,15.51,0.23,0.27,2.13,0.01,0.0,1,0,298
24448275,316.75253,-0.66454,316.752533,-0.664542,16.48,1.11,0.18,0.04,-0.0,0.15,16.82,0.28,0.35,1.39,0.42,0.0,1,0,255
