LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score
7129161,0.616194,0.616192,0.616193,0.999997,522,0.0472198341426252,0.8,0.8,0.0467292621518174,0.8,0.8,15.62,0.6,50,0.0303388479985845,2.0,1.2,0.0302113401222798,2.0,1.2,15.62,0.49,1.6229,1.6595,27.3299,0.0453,16.8708,1.6229,1.6606,26.4901,0.0589,8.0732,0.11,0.0,NaN,NaN,NaN
7131981,0.662521,0.662521,0.662521,1.0,569,0.0413357733028558,2.4,1.2,0.0413357733028558,2.4,1.2,15.21,0.75,50,0.0152660766249076,1.1,0.7,0.0152660766249076,1.1,0.7,15.19,0.57,1.5094,1.5432,29.5465,0.0544,12.6425,1.5094,1.5138,223.7136,0.0742,9.163,0.18,0.0,NaN,NaN,NaN
7139511,0.379904,0.379898,0.379901,0.999984,623,0.0889505915290681,1.3,0.9,0.0903832931214804,1.5,1.0,15.7,0.36,50,0.0603247092692734,1.5,1.3,0.0563715649155192,1.7,1.3,15.7,0.29,2.6322,2.6662,29.4421,0.0434,25.5183,1.3161,1.3783,16.0953,0.0717,2.8445,0.07,2e-05,NaN,NaN,NaN
7152380,0.647243,0.647256,0.64725,1.00002,564,0.086519358841628,1.4,1.1,0.0840459303210289,1.6,1.0,16.12,0.72,51,0.0356540187766602,3.0,1.4,0.0383323625450089,2.8,1.5,16.14,0.54,1.545,1.5788,29.5858,0.0399,11.9492,1.545,1.5732,35.4045,0.035,5.3573,0.18,2e-05,NaN,NaN,NaN
7179711,0.590966,0.59096,0.590963,0.99999,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6921,1.7288,27.3149,0.061,9.2477,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,NaN,NaN,NaN
7187041,0.656375,0.656363,0.656369,0.999982,317,0.2163585368238993,2.4,1.4,0.1988199525741074,2.3,1.4,16.39,0.57,54,0.0372871777029937,2.1,1.3,0.037539547159682,2.1,1.3,16.44,0.53,1.5235,1.5649,24.1575,0.0615,8.6066,1.5235,1.5927,14.4582,0.0612,4.1146,0.04,2e-05,NaN,NaN,NaN
7206315,0.584546,0.584553,0.58455,1.000012,348,0.1235288273577503,2.1,1.2,0.1258025867075213,2.1,1.1,16.25,0.72,53,0.0294884460038115,1.3,1.0,0.0289266095405637,1.5,1.0,16.34,0.56,1.7107,1.7135,355.2398,0.0726,12.2051,1.7107,1.7648,18.4706,0.0478,6.2362,0.16,1e-05,NaN,NaN,NaN
7218554,0.524933,0.524929,0.524931,0.999992,283,0.0827311302974594,1.2,1.0,0.0723958066818278,1.0,0.9,16.19,1.03,37,0.028331690265358,1.4,1.2,0.0291210865695181,1.5,1.3,16.34,0.79,1.905,1.9539,20.4562,0.0377,8.2675,1.9052,1.9368,31.7158,0.1016,5.1451,0.24,1e-05,NaN,NaN,NaN
7254801,0.561133,0.561071,0.561102,0.99989,310,0.1101452466786472,2.2,1.3,0.19806123910575,5.7,1.8,15.88,0.63,54,0.0955274647963707,8.8,2.5,0.1055798665879469,10.8,2.9,16.02,0.41,1.7821,1.8527,14.1563,0.055,6.4741,1.7823,1.8655,12.02,0.036,2.4837,0.22,0.00011,NaN,NaN,NaN
7260181,1.73387,0.732523,1.233196,0.422479,292,0.1893051096006007,25.5,3.7,0.3523818417006401,49.4,5.0,14.82,0.38,65,0.1957869360995521,47.2,5.9,0.6224386361658475,99.5,9.7,14.85,0.36,0.5767,0.6003,42.4989,0.2295,7.1833,1.3651,1.3857,48.6381,0.0572,9.3489,0.02,0.81199,NaN,NaN,NaN
7279621,0.415469,0.415467,0.415468,0.999995,324,0.1860246000311332,5.0,1.9,0.186883261803951,5.1,1.9,15.59,0.38,61,0.0962350262084679,17.1,2.6,0.0979028009084326,17.2,2.7,15.56,0.34,2.4069,2.5166,9.1183,0.0311,5.3593,0.8023,0.8112,113.1862,0.0615,5.6337,0.04,0.0,NaN,NaN,NaN
7283275,0.543342,0.543331,0.543336,0.99998,297,0.0639507878078729,8.4,2.2,0.0673290498645153,11.2,2.3,14.86,0.88,59,0.0353028927902129,5.7,1.9,0.037402822399462,6.4,2.1,14.93,0.69,1.8405,1.9216,12.3259,0.1038,8.202,1.8405,1.9216,12.3381,0.0502,6.4879,0.19,2e-05,NaN,NaN,NaN
7336579,0.264885,0.264885,0.264885,1.0,533,0.0961916973127653,1.7,1.0,0.0961916973127653,1.7,1.0,15.77,0.38,41,0.0582160366263413,1.5,1.2,0.0582160366263413,1.5,1.2,15.89,0.27,3.7752,3.8091,29.4811,0.0253,31.2551,3.7752,3.8177,23.5627,0.0261,5.9973,0.11,0.0,NaN,NaN,NaN
7337289,0.404115,0.404114,0.404114,0.999998,552,0.1667113845980507,4.4,1.7,0.1679845205244907,4.4,1.8,15.53,0.37,42,0.0721504395160853,5.6,1.7,0.0721504395160853,5.6,1.7,15.5,0.32,2.4745,2.5084,29.5508,0.0413,18.8369,2.4746,2.4937,52.356,0.048,6.7556,0.05,0.0,NaN,NaN,NaN
7344401,0.330201,0.330226,0.330214,1.000076,397,0.1379824165396059,5.9,1.8,0.2221662307861741,9.5,2.3,15.15,0.36,126,0.0591021839361758,2.2,1.4,0.0726128708409774,5.7,1.6,15.2,0.28,3.0285,3.13,9.8449,0.0174,8.5404,3.0282,3.0617,29.8418,0.0096,6.9973,0.08,8e-05,NaN,NaN,NaN
7391221,0.694556,0.347276,0.520916,0.499997,506,0.0903459691489334,1.3,1.0,1.219313032707789,15.1,4.1,15.74,0.36,83,0.0571736055785708,1.8,1.3,0.3660032637208781,49.9,8.1,15.78,0.3,1.4398,1.4567,58.9623,0.1088,24.6175,2.8796,2.9425,15.9058,0.0269,7.0656,0.06,0.66667,NaN,NaN,NaN
7411461,0.467033,0.482633,0.474833,1.033402,552,0.0649120947218648,2.4,1.0,0.772525121761106,34.9,4.8,15.83,1.09,43,0.0951878992017451,75.8,6.2,0.4714562758521174,185.5,9.3,15.7,1.1,2.1412,2.1751,29.4811,0.0736,14.6889,1.1383,1.1922,18.5718,0.1376,0.8074,0.01,0.03285,NaN,NaN,NaN
7420913,1.05292,0.35098,0.70195,0.33334,272,0.073082714436712,5.0,2.0,0.0755581077352056,4.5,1.8,14.63,0.37,41,0.0259335609581137,1.1,0.6,0.0447244665277056,1.1,1.1,14.59,0.27,0.9497,0.9762,37.7644,0.1388,7.0187,2.8492,2.8556,157.1092,0.0403,7.2172,0.1,0.99999,NaN,NaN,NaN
7455952,0.510716,0.510717,0.510716,1.000002,504,0.0839605132828093,2.6,0.9,0.0839605132828093,2.6,0.9,16.13,0.89,43,0.0352205907036328,5.7,1.8,0.0348579689528758,5.4,1.8,16.13,0.82,1.958,1.992,29.4594,0.0597,17.7463,0.9995,1.0024,350.8772,0.2049,11.7801,0.07,0.0,NaN,NaN,NaN
7471929,0.571068,0.571085,0.571076,1.00003,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7511,1.785,29.5377,0.0582,17.052,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,NaN,NaN,NaN
7475626,0.317531,0.997583,0.657557,3.141687,680,0.0720299338777307,4.5,1.5,0.9589332056641364,69.8,10.2,14.84,0.35,33,1.49836783433388e-07,347.1,7.4,0.4181719657284991,63.6,10.0,-537736.21,539240.07,3.1493,3.1832,29.529,0.0393,26.1182,1.0024,1.006,280.8989,0.1982,4.8884,539239.72,1.03421,NaN,NaN,NaN
7477110,0.587101,0.38728,0.48719,0.659648,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7033,1.7372,29.4811,0.0363,10.4301,0.0,0.0,0.0,0.0,0.0,0.0,0.41015,NaN,NaN,NaN
7491132,0.615697,0.615701,0.615699,1.000006,654,0.1446258482199019,0.6,0.8,0.1439962964515932,0.6,0.8,16.53,0.39,49,0.0568351592200491,1.4,1.0,0.0616947109765842,1.4,1.0,16.56,0.28,1.6242,1.6411,59.0319,0.0458,19.326,1.0828,1.1242,24.1517,0.111,9.2243,0.11,1e-05,NaN,NaN,NaN
7510192,0.647056,0.647048,0.647052,0.999988,561,0.0885807398612563,5.9,1.4,0.0845106013586741,5.9,1.4,15.56,0.53,51,0.0586514942091547,7.8,2.3,0.0584756928342055,7.7,2.3,15.46,0.47,1.5455,1.5794,29.4985,0.0467,15.9597,1.5455,1.6146,14.4697,0.0529,5.6501,0.06,1e-05,NaN,NaN,NaN
7519479,0.702027,0.351011,0.526519,0.499996,560,0.1551190707034835,1.6,1.1,1.2852749401771053,7.5,3.1,16.19,0.36,51,0.1114641276948602,6.1,2.1,0.2223867964829666,24.4,4.5,16.2,0.27,1.4244,1.4414,59.1017,0.0437,16.3399,0.9497,0.9763,37.594,0.0577,5.3459,0.09,0.66667,NaN,NaN,NaN
7535651,0.594803,0.594804,0.594804,1.000002,263,0.0513408650460581,3.8,1.3,0.0497682172064702,3.7,1.2,15.05,1.06,156,0.0256971223425267,2.2,1.3,0.0256971223425267,2.2,1.3,15.21,0.77,1.6812,1.7209,25.2302,0.0528,6.6067,1.6812,1.6843,321.0273,0.0528,16.9854,0.29,0.0,NaN,NaN,NaN
7546570,0.655478,0.655479,0.655479,1.000002,273,0.0447372834270395,1.6,1.1,0.0431972368575426,1.6,1.1,14.62,0.46,173,0.029267565419134,1.1,0.9,0.029267565419134,1.1,0.9,14.58,0.38,1.5256,1.5933,14.7732,0.0606,5.5998,1.5256,1.5285,352.7337,0.0441,10.8954,0.08,0.0,NaN,NaN,NaN
7555727,0.990143,0.393013,0.691578,0.396925,260,0.3935586357489468,7.6,2.9,0.7560872071554501,12.0,4.0,15.55,0.32,197,0.0866865960458608,4.8,1.8,2.9130861950862537,52.9,10.3,15.58,0.27,1.01,1.0271,58.4283,0.1131,9.1663,2.5444,2.5476,316.4557,0.0116,14.6479,0.05,0.86343,NaN,NaN,NaN
7568311,0.636496,0.636496,0.636496,1.0,252,0.1609897415128413,2.2,1.4,0.1609897415128413,2.2,1.4,15.69,0.4,189,0.0607895686886563,2.2,1.4,0.0607895686886563,2.2,1.4,15.68,0.3,1.5711,1.6388,14.7678,0.0565,5.0922,1.5711,1.574,346.6205,0.0196,9.6615,0.1,0.0,NaN,NaN,NaN
7580734,0.314956,0.314957,0.314956,1.000003,387,0.1691748133396496,4.1,2.0,0.1691748133396496,4.1,2.0,15.46,0.38,69,0.1328188477314949,12.6,2.9,0.1276706546961379,12.8,3.0,15.59,0.29,3.175,3.2089,29.5596,0.0295,16.956,1.0583,1.0861,36.0295,0.0977,13.3639,0.09,0.0,NaN,NaN,NaN
7585538,0.63039,0.630397,0.630394,1.000011,293,0.1313421876182616,0.9,0.8,0.1277396199110377,0.9,0.8,16.31,0.36,72,0.0514934485756564,0.6,0.8,0.048270913252531,0.7,0.8,16.25,0.25,1.5863,1.6202,29.5552,0.0578,7.291,1.5863,1.6174,32.1595,0.0207,5.5263,0.11,1e-05,NaN,NaN,NaN
7593064,0.745898,0.745899,0.745898,1.000001,478,0.0973303813250195,0.7,0.8,0.0973303813250195,0.7,0.8,15.85,0.36,46,0.0566532172882313,1.9,1.3,0.0564586952627131,1.9,1.3,15.75,0.29,1.3407,1.3745,29.5552,0.068,11.9132,1.3406,1.3684,36.036,0.1366,9.8653,0.07,0.0,NaN,NaN,NaN
7601233,0.522283,0.499901,0.511092,0.957146,462,0.050224771382678,2.5,1.1,0.5741423247962222,64.2,6.6,15.33,0.93,45,0.0052893022530444,166.9,15.2,0.3050694836121487,126.0,10.5,15.67,36.44,1.9147,1.9175,357.7818,0.1076,15.0084,2.0004,2.0037,299.8501,0.1403,21.6703,35.51,0.04379,NaN,NaN,NaN
7649575,0.642927,0.642935,0.642931,1.000012,281,0.0382123982789721,1.8,1.1,0.0353923897264034,1.4,1.1,15.15,0.87,81,0.0292415314002491,2.5,1.4,0.0343868602907904,3.0,1.7,15.18,0.78,1.5554,1.5892,29.5596,0.0465,8.2998,1.0027,1.0232,48.7092,0.0341,5.6421,0.09,1e-05,NaN,NaN,NaN
7651171,0.621729,0.621732,0.62173,1.000005,333,0.0653996962181856,1.3,0.9,0.0655647732430471,1.3,0.8,15.72,0.52,155,0.0454623421455674,1.5,1.1,0.0452127366532613,1.6,1.1,15.7,0.36,1.6084,1.6422,29.5858,0.0708,9.1386,1.6084,1.6789,14.1945,0.0142,5.5273,0.16,0.0,NaN,NaN,NaN
7657340,0.49548,0.495493,0.495486,1.000026,482,0.1566096641984175,11.8,2.3,0.1579157549871165,12.4,2.3,15.67,0.79,84,0.0492029488206949,9.6,2.3,0.056755381582765,10.6,2.3,15.64,0.73,2.0182,2.0274,109.1703,0.0294,9.7739,2.0053,2.0209,64.1643,0.0526,6.5686,0.06,3e-05,NaN,NaN,NaN
7657552,0.50454,0.504542,0.504541,1.000004,429,0.0717665106316608,5.9,1.2,0.0750869917512121,5.9,1.2,15.48,0.88,45,0.0311831479641456,9.4,1.9,0.0314463758148202,9.5,1.9,15.38,0.98,1.982,2.0158,29.6077,0.0451,11.4639,1.0004,1.0213,47.9501,0.2021,6.6339,0.1,0.0,NaN,NaN,NaN
7657773,0.630294,0.630297,0.630296,1.000005,422,0.0970101582954573,2.1,1.1,0.1018132297016542,2.1,1.1,16.04,0.79,39,0.0345907908939889,1.1,1.2,0.0348412191274696,1.1,1.2,16.1,0.72,1.5866,1.6205,29.4985,0.1158,12.9904,1.5865,1.6332,21.45,0.0685,4.81,0.07,0.0,NaN,NaN,NaN
7661142,0.549372,0.549365,0.549368,0.999987,489,0.0862247038134022,0.9,0.9,0.0839419038423623,0.9,0.9,16.18,0.75,38,0.0332723310287151,1.8,1.0,0.0354333030569418,1.8,1.1,16.22,0.6,1.8203,1.8541,29.5596,0.0502,13.5726,1.8203,1.8671,21.3675,0.0851,5.2778,0.15,1e-05,NaN,NaN,NaN
7673910,0.776529,0.77653,0.77653,1.000001,301,0.0875115771498824,2.6,1.0,0.0900803929962585,2.6,1.0,15.63,0.36,74,0.0489535144038919,1.6,1.1,0.0489535144038919,1.6,1.1,15.59,0.32,1.2878,1.3216,29.577,0.1156,11.2225,1.0029,1.0059,333.3333,0.0933,13.0084,0.04,0.0,NaN,NaN,NaN
7685659,0.675784,0.337916,0.50685,0.500036,393,0.1155943022344569,1.0,1.0,1.095939684602455,8.9,3.3,15.95,0.39,39,0.0768116215659257,2.0,1.3,0.2084037922260526,16.6,3.5,15.96,0.29,1.4798,1.4967,59.0145,0.1001,16.5591,2.9595,3.0846,7.9917,0.0379,6.3293,0.1,0.6666,NaN,NaN,NaN
7691010,0.499302,0.499422,0.499362,1.00024,402,0.0096330970788328,14.8,2.9,0.2826539475854451,13.7,3.1,16.61,30.35,38,0.0007967355987799,92.0,8.6,7.845701118031706e-06,68.7,7.8,-183.68,205.83,2.0028,2.0286,38.7072,0.0297,5.3473,2.0023,2.027,40.4613,0.0768,4.228,175.48,0.00024,NaN,NaN,NaN
7699470,0.58256,0.582559,0.58256,0.999998,424,0.038930597501206,0.6,0.7,0.038930597501206,0.6,0.7,15.53,0.7,70,0.0375842454638642,1.5,1.3,0.0387546148814253,1.5,1.4,15.51,0.57,1.7166,1.7505,29.4551,0.0805,13.986,1.0,1.0243,41.1946,0.0408,7.0655,0.13,0.0,NaN,NaN,NaN
7705899,0.658143,0.658148,0.658146,1.000008,479,0.0745207252629446,5.1,1.7,0.0784412825196694,5.2,1.8,14.95,0.42,71,0.0538806896216149,3.7,1.6,0.0533918525476737,3.8,1.6,14.88,0.33,1.5194,1.5534,29.4681,0.0588,10.8679,1.5194,1.5528,29.985,0.065,13.1554,0.09,1e-05,NaN,NaN,NaN
7707014,0.455242,0.455243,0.455242,1.000002,485,0.0726726412061676,13.8,3.0,0.0726726412061676,13.8,3.0,14.57,0.96,70,0.0303308884734436,5.0,2.3,0.0309059827767161,5.9,2.3,14.83,0.93,2.1966,2.2936,10.313,0.0431,10.0661,2.1966,2.2936,10.3103,0.0615,10.423,0.03,0.0,NaN,NaN,NaN
7712495,0.562481,0.562476,0.562478,0.999991,457,0.0351411015985065,1.8,1.1,0.0367878016020631,2.0,1.1,15.03,0.84,45,0.0346079310051064,2.4,1.7,0.0333015932705228,2.4,1.6,15.09,0.65,1.7778,1.8118,29.4724,0.0888,15.8592,1.7779,1.8245,21.4477,0.0459,4.6004,0.19,1e-05,NaN,NaN,NaN
7716220,0.563336,0.563335,0.563336,0.999998,459,0.1117283798152246,6.1,1.7,0.1117283798152246,6.1,1.7,15.59,0.66,45,0.1049962689156929,8.3,3.3,0.1048778666609812,8.4,3.3,15.77,0.43,1.7751,1.7779,357.1429,0.0925,14.2236,1.7752,1.8264,19.5427,0.0523,5.011,0.23,0.0,NaN,NaN,NaN
7723123,0.400054,0.999985,0.70002,2.499625,451,0.0945442782296743,2.7,1.5,1.2003546118745294,33.5,7.2,15.29,0.4,43,7.106443897638073e-07,45.1,7.5,0.60608965064379,56.6,8.1,15.33,140515.04,2.4997,2.5026,345.4231,0.0783,17.4951,2.4994,2.5313,31.3972,0.0336,5.2043,140514.64,0.85702,NaN,NaN,NaN
7723614,0.560912,0.560908,0.56091,0.999993,533,0.0574624171056286,2.8,1.1,0.0588051607722703,3.0,1.1,15.55,0.74,114,0.043151769425147,5.2,2.0,0.0421276543828072,5.2,1.9,15.61,0.58,1.7828,1.8167,29.4942,0.0443,11.6989,1.7828,1.8105,36.1076,0.0207,7.8843,0.16,1e-05,NaN,NaN,NaN
7735376,0.565166,0.565167,0.565166,1.000002,283,0.0399901623141039,1.1,0.9,0.0399901623141039,1.1,0.9,15.44,0.81,37,0.0219820458531587,1.2,1.2,0.0213995688984255,1.2,1.2,15.45,0.7,1.7694,1.8033,29.4681,0.0418,7.3456,1.7694,1.8181,20.5318,0.1061,10.2186,0.11,0.0,NaN,NaN,NaN
7736895,0.286974,0.286978,0.286976,1.000014,354,0.1094293469567544,1.8,1.2,0.1105790104821198,2.0,1.2,15.36,0.32,37,0.029673312703855,0.6,0.7,0.0355587851075228,0.7,0.8,15.39,0.27,3.4846,3.5185,29.5465,0.0349,21.6028,1.1615,1.1916,33.2723,0.0953,5.9174,0.05,1e-05,NaN,NaN,NaN
7779915,0.350405,0.350401,0.350403,0.999989,253,0.2017737072973826,1.5,1.1,0.2095545495950665,1.5,1.1,16.34,0.33,103,0.1144567797958852,9.6,2.0,0.1154692798358763,9.6,2.1,16.3,0.27,2.8538,2.8566,357.7818,0.0291,12.559,2.8539,2.9283,13.4237,0.0143,11.2652,0.06,1e-05,NaN,NaN,NaN
7787834,0.465971,0.465971,0.465971,1.0,281,0.0329050868324764,1.8,1.1,0.0329050868324764,1.8,1.1,15.01,1.12,103,0.0270603612021591,5.9,1.9,0.0270603612021591,5.9,1.9,15.12,0.91,2.1461,2.2177,13.9538,0.0935,9.3412,2.146,2.1489,354.6099,0.0353,13.3409,0.21,0.0,NaN,NaN,NaN
7811366,0.489523,0.489521,0.489522,0.999996,253,0.0836032598537451,11.4,2.0,0.0856394045723226,11.5,2.0,15.18,0.81,405,0.0570322099750435,18.5,2.6,0.0582762051090227,18.6,2.6,15.26,0.63,2.0428,2.1151,13.8293,0.0483,5.9174,2.0428,2.0628,49.9625,0.0209,20.6539,0.18,0.0,NaN,NaN,NaN
7819052,0.99994,0.542454,0.771197,0.542487,294,5.228945253436684e-05,75.1,8.5,0.7078870966112056,81.7,7.9,15.05,4760.09,212,0.0793738538944583,15.4,3.1,0.916486222509452,156.7,14.2,14.98,0.51,1.0001,1.0029,350.8772,0.1077,5.9179,1.8435,1.9231,12.5604,0.02,7.8661,4759.58,0.59322,NaN,NaN,NaN
7820016,0.603784,0.603789,0.603786,1.000008,269,0.074500850515069,0.6,0.7,0.0715095427071769,0.6,0.7,16.18,0.58,178,0.0334427922910397,1.6,0.9,0.0368819811412449,1.5,1.0,16.17,0.43,1.6562,1.7241,14.7406,0.0777,5.2994,1.6562,1.7193,15.8441,0.0093,5.4703,0.15,1e-05,NaN,NaN,NaN
7827663,0.390832,0.390832,0.390832,1.0,385,0.2157563737686413,17.7,3.4,0.2157563737686413,17.7,3.4,14.93,0.32,70,0.1457006044537759,11.2,2.7,0.1457006044537759,11.2,2.7,14.88,0.3,2.5586,2.5925,29.5334,0.0264,14.7403,1.2793,1.3393,16.6722,0.0333,3.4099,0.02,0.0,NaN,NaN,NaN
7836810,0.547266,0.547317,0.547292,1.000093,362,0.3050081314254919,11.9,3.5,0.3139882172410464,14.0,3.7,15.48,0.46,66,0.1182458382432418,11.2,2.3,0.1235134869845936,13.1,3.0,15.59,0.36,1.8273,1.8611,29.5247,0.0352,8.609,1.001,1.014,76.8344,0.0482,8.8198,0.1,9e-05,NaN,NaN,NaN
7844345,0.558232,0.558232,0.558232,1.0,437,0.0645578830152318,0.7,0.8,0.0645578830152318,0.7,0.8,16.17,0.8,45,0.0265234756143201,1.3,1.1,0.0265234756143201,1.3,1.1,16.21,0.61,1.7914,1.8252,29.5727,0.0863,16.625,1.7913,1.8335,23.6742,0.06,6.1907,0.19,0.0,NaN,NaN,NaN
7846640,0.551495,0.551518,0.551506,1.000042,447,0.1560058293484874,5.3,1.5,0.1480840835293404,6.0,1.4,16.05,0.76,45,0.061007014381443,29.8,3.2,0.0696161268511952,35.0,3.9,16.18,0.75,1.8133,1.8942,12.3472,0.0616,8.0539,1.813,1.8594,21.5633,0.0659,7.8034,0.01,4e-05,NaN,NaN,NaN
7852994,0.643846,0.643845,0.643846,0.999998,448,0.0867712381644369,0.7,0.7,0.0867712381644369,0.7,0.7,16.18,0.53,45,0.0373462051755273,1.7,1.2,0.0386644608591114,1.7,1.2,16.16,0.42,1.5532,1.587,29.5247,0.0945,12.7247,1.5532,1.5998,21.4569,0.0504,5.2816,0.11,0.0,NaN,NaN,NaN
7856049,0.541363,0.541368,0.541366,1.000009,253,0.0645679251032235,9.8,2.2,0.0675095770001177,10.5,2.5,14.4,0.73,79,0.0657620792567423,8.0,2.2,0.0639929114872828,7.9,2.1,14.53,0.46,1.8472,1.9249,12.865,0.0993,9.6066,1.8472,1.85,349.6503,0.0633,15.9413,0.27,1e-05,NaN,NaN,NaN
7862869,0.295311,0.295312,0.295312,1.000003,270,0.0470420744021632,2.6,1.3,0.0496968927415001,2.9,1.4,14.57,0.44,197,0.0566146672396543,2.4,1.3,0.0566146672396543,2.4,1.3,14.61,0.33,3.3863,3.4541,14.7493,0.0281,11.1942,3.3863,3.3891,356.5062,0.0208,20.3798,0.11,0.0,NaN,NaN,NaN
7874933,0.999918,0.526279,0.763098,0.526322,284,0.0001276192373302,51.4,6.8,0.3123492584425932,29.3,4.8,15.7,3463.85,205,0.0288000350429853,4.7,1.7,0.6752118329293345,224.4,14.7,15.69,0.81,1.0001,1.0334,29.9715,0.2259,6.1453,1.9001,1.9513,19.5484,0.0196,13.9466,3463.04,0.62068,NaN,NaN,NaN
7908628,0.549017,0.549028,0.549022,1.00002,263,0.049393632475553,1.8,1.1,0.0575990202926176,2.5,1.2,15.27,0.88,140,0.0231923954620015,2.6,1.2,0.0251560198566555,2.7,1.3,15.36,0.65,1.8214,1.8442,43.9657,0.0674,7.1387,1.8214,1.8245,326.7974,0.0485,10.0699,0.23,2e-05,NaN,NaN,NaN
7925995,0.476607,0.476607,0.476607,1.0,270,0.0369933634993698,3.1,1.5,0.0369933634993698,3.1,1.5,15.08,1.14,63,0.0262433303565049,3.7,2.1,0.0262433303565049,3.7,2.1,15.18,0.97,2.0982,2.1458,20.9798,0.0589,8.9378,1.0491,1.0654,61.0128,0.1131,8.0378,0.17,0.0,NaN,NaN,NaN
7933373,0.999984,0.657587,0.828786,0.657598,328,9.970587681830254e-06,65.6,8.3,0.7927477144572307,56.5,8.5,14.78,15263.97,63,0.0656931302597497,2.4,1.5,0.6595213522062138,51.6,9.3,14.72,0.28,1.0,1.0209,47.9042,0.099,9.7563,1.5207,1.5515,32.4623,0.0305,5.4366,15263.69,0.41313,NaN,NaN,NaN
7984971,0.642691,0.27285,0.45777,0.424543,323,0.2863524710597776,6.8,2.2,0.8521900655021076,13.3,3.5,15.31,0.19,69,0.2538011644603723,13.7,3.7,0.4057867295945367,26.7,5.4,15.52,0.19,1.556,1.5672,88.7311,0.0288,11.2725,2.0025,2.0888,11.5861,0.0186,3.7382,0.0,0.80792,NaN,NaN,NaN
7997579,0.486693,0.486689,0.486691,0.999992,465,0.1527172050601566,2.6,1.3,0.1555399325918763,2.6,1.3,16.32,0.77,45,0.1038396853228787,8.4,2.6,0.0998218482544438,8.1,2.5,16.54,0.48,2.0547,2.0886,29.4551,0.0694,10.7203,2.0546,2.0601,182.8154,0.0622,6.5504,0.29,1e-05,NaN,NaN,NaN
8003415,0.640889,0.640884,0.640886,0.999992,296,0.0836095134719936,5.7,1.8,0.0895673695693418,6.0,1.9,15.15,0.54,85,0.0341802161809215,1.9,1.2,0.0345080705660039,1.9,1.1,15.16,0.43,1.5603,1.5943,29.4681,0.0626,8.9995,1.5603,1.5997,25.4388,0.0155,6.5723,0.11,1e-05,NaN,NaN,NaN
8010233,0.732549,0.732546,0.732548,0.999996,490,0.0654577421221759,3.3,1.5,0.0655227816877774,3.3,1.5,15.02,0.45,84,0.0423195658097559,2.5,1.4,0.0447604228849802,2.6,1.5,14.99,0.39,1.3651,1.4137,20.5656,0.0623,7.1684,1.3651,1.3679,356.5062,0.0836,16.8644,0.06,0.0,NaN,NaN,NaN
8015684,0.365534,0.365534,0.365534,1.0,367,0.0804129828549423,2.4,1.3,0.0804129828549423,2.4,1.3,15.22,0.42,80,0.0394888674127581,1.1,1.0,0.0394888674127581,1.1,1.0,15.28,0.28,2.7357,2.7696,29.4985,0.0627,17.695,1.3679,1.3776,102.8278,0.0491,7.0814,0.14,0.0,NaN,NaN,NaN
8027315,0.4805,0.480501,0.4805,1.000002,472,0.0381719054294616,2.6,1.1,0.0381719054294616,2.6,1.1,15.22,1.07,70,0.0226616123014582,4.5,1.4,0.0195262728628016,5.6,1.2,15.34,0.85,2.0812,2.115,29.5247,0.0382,11.0976,2.0811,2.1204,25.4874,0.0294,6.9339,0.22,0.0,NaN,NaN,NaN
8036191,0.36386,0.363893,0.363877,1.000091,438,0.1132675191462546,7.8,2.2,0.1781094824736059,24.0,2.9,15.0,0.4,44,0.0534755632206309,1.1,1.1,0.0923402139760534,2.8,1.9,15.02,0.33,2.7483,2.7822,29.5116,0.0398,17.86,2.748,2.7748,37.3972,0.0396,7.6035,0.07,9e-05,NaN,NaN,NaN
8037245,0.299588,0.0,0.149794,0.0,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3379,3.3717,29.5596,0.0376,24.9794,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,NaN,NaN
