LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ
3140139,0.30459,0.304585,0.304588,0.999984,255,0.2606507704576563,7.7,2.5,0.24827402749712327,7.8,2.6,15.62,0.4,105,0.13557761279712768,13.3,3.3,0.1331680466877232,13.3,3.3,15.69,0.3,3.2831003752808465,3.3528653752782054,14.333835018101594,0.025561845642571315,10.816426079351197,3.283161045969859,3.2878410459696816,213.67521368330293,0.025302319081240494,11.188625125587603
3142907,0.546728,0.546732,0.54673,1.000007,287,0.0909482936557261,1.6,1.1,0.0902335412536189,1.6,1.0,16.1,0.95,177,0.03085076275042978,2.8,1.5,0.031480619302586235,2.7,1.5,16.26,0.75,1.8290644611074438,1.9159244611080128,11.512779184819811,0.04181783699702722,2.0931578865486578,1.8290510980617574,1.832656098061781,277.3925104004019,0.019644616306999138,9.153980356217149
3160442,0.593811,0.593807,0.593809,0.999993,260,0.13733341936894453,1.9,1.2,0.13997063111998265,2.0,1.1,16.06,0.55,183,0.06828435237011839,4.2,1.7,0.06861221809010012,4.2,1.8,16.12,0.46,1.6840377756200293,1.7546427756204919,14.16330288213935,0.05723822301804673,7.074335987827813,1.6840486545946034,1.6874636545946258,292.8257686657244,0.02048563972207058,10.140685766030193
3162203,0.652665,0.652663,0.652664,0.999997,270,0.11590569264761771,1.8,1.4,0.11478579384928174,1.8,1.4,15.24,0.32,187,0.07933192165614993,1.8,1.3,0.07946874190371539,1.8,1.3,15.18,0.27,1.5321798301318372,1.6028798301323004,14.144271569921482,0.06692960318409329,4.221675227269092,1.5321852190433924,1.5911552190437788,16.957775139790552,0.02136514732859069,5.891381060312327
3163597,0.570697,0.570697,0.570697,1.0,265,0.06754779608881689,1.3,0.8,0.06754779608881689,1.3,0.8,15.85,0.7,160,0.026325350540302665,1.1,1.0,0.026325350540302665,1.1,1.0,15.91,0.6,1.752243677197159,1.7881836771973945,27.824151363201135,0.06371901424868363,9.334792679839227,1.7522427211872003,1.7551377211872192,345.42314334834157,0.06306101576715945,18.229648299329575
3170992,0.527191,0.527162,0.527176,0.999945,280,0.17696085470896386,1.9,1.1,0.21946105654372597,2.5,1.2,16.42,0.63,340,0.1141039397130791,19.4,2.7,0.11898500420792975,20.2,2.8,16.45,0.51,1.8968453175315347,1.9674903175319975,14.155283459458543,0.05607633726571279,8.072309827254001,1.8969515197581448,1.9674665197586068,14.18137984816633,0.018650110309158672,7.5845952424270875
3173902,0.302423,0.302424,0.302424,1.000003,286,0.17627760586873914,2.7,1.6,0.18447575990680723,2.8,1.6,15.42,0.26,166,0.116246708086809,3.4,1.7,0.116246708086809,3.4,1.7,15.46,0.23,3.3066286998621144,3.3744086998595484,14.753614636144256,0.021911786278731776,11.239886492014868,3.306612927342404,3.309442927342297,353.35689047274127,0.0493429887851868,18.06370881264911
3176620,0.589604,0.589602,0.589603,0.999997,292,0.03148192551140262,2.3,1.3,0.031238843925223983,2.4,1.3,14.57,0.92,176,0.019977580498009948,2.4,1.2,0.019587523669745515,2.4,1.1,14.6,0.8,1.6960540955247916,1.7637990955252354,14.761236991563198,0.09869074912419697,5.418564843066772,1.6960783218691662,1.7023583218692073,159.23566878876574,0.008685844053458796,5.4657130742004165
3182815,0.650716,0.650699,0.650708,0.999974,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5367682067002997,1.5705782067005212,29.577048210394818,0.07972044037645969,8.195299677642435,0.0,0.0,0.0,0.0,0.0
3183285,0.349653,0.349664,0.349658,1.000031,485,0.07455251198325162,4.1,1.2,0.09920870947970321,5.2,1.5,15.51,0.48,92,0.05273813512507383,2.3,1.3,0.058641674227694986,2.4,1.5,15.57,0.34,2.8599771695320397,2.8939021695307554,29.476787031329632,0.03876697812394327,17.38607829323858,2.8599286887610886,2.953298688757554,10.710078183976199,0.026019735377801622,10.20618659750723
3186870,0.68876,0.688761,0.68876,1.000001,489,0.05023949867374042,2.3,1.1,0.05023949867374042,2.3,1.1,15.05,0.51,45,0.03198085058297348,1.3,1.2,0.03249489680345384,1.3,1.2,14.98,0.45,1.4518850611678367,1.4857950611680588,29.489826009833347,0.076604530362949,15.117872592820998,1.0030957200338746,1.047570720034166,22.484541877311948,0.0878635321896776,3.3763974180769765
3196582,0.268017,0.268018,0.268018,1.000004,479,0.13293899774418777,8.6,2.5,0.13168852925687063,9.0,2.5,14.82,0.35,48,0.05831398138224794,2.5,1.4,0.05831398138224794,2.5,1.4,14.89,0.27,3.731112663882514,3.7649876638812314,29.5202952040696,0.028461090730363122,25.61213798851793,1.0030773678347793,1.0062073678347998,319.48881788928077,0.15222699170004292,9.064059639791887
3196780,0.504148,0.504199,0.504174,1.000101,475,0.09178736137341055,9.3,2.2,0.13191555586379144,30.8,2.9,15.15,0.81,48,0.036820826788468076,16.3,2.0,0.05057040540207168,27.4,2.8,15.2,0.68,1.983544896757733,2.0028748967578593,51.73305742335542,0.07343584304883972,18.14665674433778,1.0016753663980045,1.0225903663981413,47.81257470683526,0.35128419539225547,4.538026590195081
3210786,0.507242,0.507249,0.507246,1.000014,294,0.067000936922026,0.6,0.7,0.0718754983410802,0.8,0.7,16.22,1.04,134,0.032858070971439196,2.2,1.3,0.03291798753412375,2.0,1.3,16.32,0.79,1.9714455275748832,2.0391855275753272,14.762326542566365,0.13956518363256556,7.902528400800377,1.9714271193116826,1.9744971193117027,325.73289902066733,0.1161870085628876,12.754588439430265
3211928,0.468325,0.999489,0.733907,2.134178,291,0.04877852336046553,2.2,1.2,0.5536227880803123,72.7,6.1,15.3,1.13,7,1.4352223851109014e-06,0.0,0.0,8.764756080563818e-06,0.0,0.1,-84.1,174.4,2.1352692824913224,2.203004282488758,14.763416255080205,0.09555219696994632,6.837211289275544,0.7086479070633411,0.7214079070634247,78.36990595559944,23.71792217228219,9.067970110488462
3218931,0.693979,0.693939,0.693959,0.999942,274,0.04990111007641897,28.8,2.6,0.049919725604252355,32.7,2.6,14.24,0.79,171,0.047340525583895704,5.5,2.2,0.04684780242857945,7.8,2.1,14.28,0.59,1.440966057715362,1.5088110577158065,14.739479696270157,0.09121569454677872,2.4484072521680433,1.4410541166662927,1.4459641166663249,203.66598777870647,0.01969481924586321,8.62636039002551
3219035,0.326746,0.326509,0.326627,0.999275,376,0.22765835271195511,23.9,3.9,0.8243722771123498,51.5,7.6,14.83,0.32,168,0.13930367199358623,11.5,2.6,0.35949692520688886,39.5,5.0,14.93,0.23,3.0604815364921305,3.1286515364895497,14.669209330172476,0.03272267515364844,10.193377981871652,3.0627019151928736,3.066101915192745,294.11764706995814,0.02002138412131704,12.076874501616947
3219476,0.667174,0.667151,0.667163,0.999966,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.498858400250846,1.5666834002512904,14.743826022756341,0.05982349169191513,3.9687368092293696,0.0,0.0,0.0,0.0,0.0
3221817,0.623799,0.623813,0.623806,1.000022,303,0.19259208261513022,5.2,2.4,0.19662556217018734,5.3,2.5,15.71,0.52,200,0.11348897792994875,9.7,2.7,0.12241755734716632,9.9,3.0,15.67,0.34,1.6030793780519157,1.67088937805236,14.74708745013197,0.051288458562553256,5.095584743528959,1.6030354825881572,1.6093954825881989,157.23270440148565,0.015459019889122209,11.007871081805709
3242671,0.629012,0.629018,0.629015,1.00001,277,0.12215815839105487,0.9,0.9,0.12071483125017758,0.9,0.9,16.07,0.47,187,0.05591405746550492,1.7,1.2,0.05702979592365081,1.7,1.2,16.06,0.35,1.5897941437378573,1.6602241437383187,14.198494959441271,0.058518735645932726,6.476774196431257,1.5897795098805287,1.5946095098805604,207.03933747276372,0.02220855623805076,9.864835756553695
3246187,0.559648,0.559651,0.55965,1.000005,277,0.09290004198194819,1.8,1.0,0.08994286274466141,1.9,1.0,15.93,0.75,207,0.05142981350505115,6.6,2.0,0.04958499002477423,6.5,1.9,15.95,0.58,1.7868364071779146,1.8545564071783582,14.766686355485067,0.04047394839870781,6.5010406483124275,1.7868284625155988,1.7900884625156201,306.74846625565914,0.020203249696798247,13.249020480324052
3265838,0.302896,0.302899,0.302898,1.00001,264,0.1562220055781576,1.1,1.0,0.15682244724169245,1.2,1.0,16.02,0.38,181,0.053525423673399214,1.3,1.0,0.05702479382053338,1.3,1.1,16.1,0.29,3.301465499112997,3.3691304991104354,14.778689130833632,0.04718060942167341,16.313559205666493,3.301426401950831,3.3049864019506963,280.8988764151286,0.013402996547184437,10.209757865388434
3280045,0.345708,0.345715,0.345712,1.00002,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8926184489529554,2.9265034489516726,29.511583297561096,0.06065830725470001,22.246291521650257,0.0,0.0,0.0,0.0,0.0
3293042,0.47671,0.0,0.238355,0.0,463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0977122886920654,2.100517288692084,356.50623885681625,0.055265839614902446,10.317850750927521,0.0,0.0,0.0,0.0,0.0
3294319,0.55546,0.555473,0.555466,1.000023,802,0.11301507820709263,10.4,1.9,0.11237504865421626,10.8,1.9,15.44,0.76,47,0.06265721703360375,19.8,2.7,0.0545144985653097,16.7,2.4,15.63,0.59,1.8003109108003281,1.8342259108005503,29.485478401693904,0.051748795076039154,11.35974038633241,1.0030773678347793,1.049597367835084,21.496130696333807,0.10373463307839474,2.064922582887359
3343188,0.562273,0.562265,0.562269,0.999986,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778494064308012,1.8150640643082516,27.344818156780114,0.07179985316062529,15.538834737284139,0.0,0.0,0.0,0.0,0.0
3353370,0.63981,0.0,0.319905,0.0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5629648018922098,1.5968698018924319,29.49417490026394,0.07157522500465088,9.942600738001836,0.0,0.0,0.0,0.0,0.0
3356801,0.337672,0.337667,0.33767,0.999985,377,0.1436512058774641,4.3,1.3,0.14699416978515323,4.4,1.4,15.68,0.34,134,0.051299978416195866,1.6,0.9,0.05650404348435437,1.7,1.0,15.8,0.22,2.9614507547734092,2.9952507547721297,29.585798817688097,0.024684679168630253,15.484964499389577,1.0005395740610585,1.0444945740613465,22.75054032518368,0.19455165163120988,3.8379881645098806
3372764,0.361352,0.0,0.180676,0.0,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.767382385946141,2.801297385944857,29.485478403003324,0.013253776752590844,13.402647901122355,0.0,0.0,0.0,0.0,0.0
3377349,0.584204,0.584209,0.584206,1.000009,547,0.039796782348535766,6.9,1.6,0.037701293065731056,6.6,1.5,14.71,0.64,47,0.02694137986790021,1.0,1.1,0.02302996609421668,0.9,1.0,14.69,0.54,1.711730276035885,1.7457002760361076,29.437739181437998,0.06160517257174619,17.795047700896383,0.9999429749006461,1.0030779749006666,318.9792663455977,0.42827087277384585,17.562658315538496
3389834,0.725559,0.725566,0.725562,1.00001,270,0.06633271426201012,5.9,1.7,0.065121049730479,5.9,1.6,15.34,0.87,51,0.02377661955433175,1.5,1.0,0.021533785192488577,1.7,0.9,15.42,0.62,1.378248223876879,1.4120632238771005,29.572674848246304,0.099760428822673,8.852424149531721,1.3782241311882526,1.381179131188272,338.40947546309604,0.07118671068639619,7.3272641513077055
3391290,0.652728,0.652721,0.652724,0.999989,281,0.047131493272202216,2.3,1.1,0.046662345323583244,2.2,1.1,15.43,0.87,66,0.02482320292294573,3.8,1.2,0.027890966203792146,3.9,1.4,15.53,0.63,1.5320322368807051,1.5686822368809452,27.28512960418687,0.1945053185257527,10.826885665498315,1.5320623997035936,1.534887399703612,353.98230088263676,0.10339414429532766,15.874642005078341
3405178,0.579231,0.579204,0.579218,0.999953,256,0.07386976885219902,1.1,1.0,0.12394580778571394,3.7,1.3,16.04,0.75,75,0.02693341967848632,1.2,0.9,0.04317636963203926,5.2,1.5,16.02,0.6,1.7264257534334577,1.7784657534337986,19.215987701641982,0.06584532260515638,7.367556138930724,1.726504012984765,1.7293490129847837,351.49384885534226,0.08742385775360313,18.034149917508415
3437725,0.542457,0.542478,0.542468,1.000039,266,0.11796863948467087,3.5,1.5,0.1445374021563491,4.2,1.6,15.89,0.67,88,0.0565510537044588,12.8,2.3,0.06595955544961324,13.5,2.8,15.86,0.65,1.8434628759441627,1.9231078759446845,12.555715989622058,0.06120794510655762,7.061140379391361,1.8433952216234637,1.846350221623483,338.40947546309604,0.05600488090777264,12.593864169671104
3440695,0.496917,0.496911,0.496914,0.999988,282,0.05092085181080064,8.0,1.3,0.053460045687797414,8.4,1.3,15.05,0.83,182,0.03051987578143745,11.2,1.8,0.03190887207443188,12.3,1.9,15.06,0.7,2.0124091811692923,2.0218591811693543,105.82010581941257,0.08133207469311685,9.704776495746074,2.012433781141258,2.01730878114129,205.12820512685195,0.11055854028569082,16.63923704644326
3441938,0.48315,0.483141,0.483146,0.999981,283,0.07136771783503548,1.9,1.1,0.07248943835185714,2.1,1.2,15.88,0.97,159,0.039261110788855046,10.4,2.2,0.037088812890107244,11.7,2.2,15.98,0.79,2.069750977430632,2.1368509774310716,14.903129657130384,0.05874428706383182,6.193907527981834,2.06980556402553,2.10336056402575,29.801817910697128,0.038127405545129715,15.698255087374195
3453897,0.551537,0.551548,0.551542,1.00002,272,0.04702040509717005,1.6,1.1,0.059719807353185245,2.5,1.2,15.3,0.74,20,0.020505588407391407,1.5,1.0,0.0044279199959685435,0.3,0.5,15.3,0.64,1.8131148098529808,1.816039809853,341.8803418781022,0.06438265555928425,7.079356033764726,0.9013934784789598,0.9045984784789808,312.0124804971759,0.1867770005151773,0.49239769881126566
3463199,0.334718,0.33471,0.334714,0.999976,297,0.1392501832952815,0.6,0.7,0.14372445548857396,0.7,0.7,16.61,0.51,193,0.0774523427359489,2.6,1.5,0.07664270171843356,2.7,1.5,16.68,0.35,2.987592765485971,3.058437765483289,14.115322182763183,0.03816069889561629,10.168347123148996,2.987643969253406,2.99096396925328,301.2048192885114,0.014457492513342211,10.361357705033285
3469698,0.534471,0.534474,0.534472,1.000006,259,0.04735543634542404,1.6,1.0,0.04600122389806106,1.6,1.0,15.3,0.94,381,0.021865711304860525,2.1,1.2,0.02462429262889182,2.3,1.3,15.43,0.73,1.8710093912260235,1.936889391226455,15.179113539669835,0.10619226421586787,8.116194866991398,1.8709973476520385,1.9367723476524694,15.203344735742284,0.024618666198464718,9.648711426230873
3481248,0.556293,0.556286,0.55629,0.999987,251,0.02916851007219392,2.4,1.1,0.029420096643829788,3.0,1.3,14.6,0.76,359,0.022865438828176397,2.1,1.1,0.02270617150551067,2.2,1.1,14.63,0.59,1.797615099354934,1.8654700993553786,14.737307493824314,0.1234378222945828,8.587675952713695,1.7976351877902228,1.8012551877902465,276.2430939208422,0.01280085381476153,10.895124217655798
3491287,0.490986,0.490993,0.490989,1.000014,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0367175959180948,2.053712595918206,58.840835539479954,0.0579991889728217,11.919890942078927,0.0,0.0,0.0,0.0,0.0
3497192,0.316746,0.316743,0.316744,0.999991,500,0.1569622145308904,3.4,1.4,0.15110321264750814,3.5,1.4,15.87,0.4,37,0.03814520680288641,0.5,0.6,0.03803657145579714,0.4,0.6,15.93,0.29,3.157104745756915,3.191014745755631,29.48982601114296,0.02531098568118926,22.028826833615323,0.9996346028148845,1.0359796028151225,27.51410097657042,0.10002459233539715,4.267339257270694
3498187,0.623536,0.0,0.311768,0.0,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6037574227173452,1.6377424227175679,29.424746211371158,0.0652824646631888,12.043490843737933,0.0,0.0,0.0,0.0,0.0
3502136,0.366638,1.000057,0.683348,2.727641,465,0.22015811176441577,2.4,1.2,0.8232951211148226,6.4,3.0,16.17,0.34,48,6.808240606954908e-06,30.1,7.1,0.4176702998118901,27.2,5.5,16.16,17451.37,2.7274856431869985,2.761390643185715,29.494174901573743,0.02787363155516766,16.477950343163688,0.9999429749006461,1.0194929749007742,51.15089514032986,0.08441430283996255,5.117393296683174
3507643,0.801141,0.801132,0.801136,0.999989,461,0.07035784839205535,7.3,1.6,0.06760014204056505,7.4,1.6,14.68,0.37,42,0.03297706477464035,1.3,1.0,0.029957295389828588,1.3,0.9,14.54,0.32,1.2482203334062565,1.2820853334064783,29.529012254346636,0.08495419277706129,11.181529885514422,1.2482285263953243,1.2817035263955436,29.873039581581743,0.11858364491123272,6.362952929618088
3511281,0.547609,0.547618,0.547614,1.000016,449,0.12323699955735724,1.3,1.0,0.11591723042031127,1.4,0.9,16.43,0.67,42,0.049204187754998116,3.5,1.6,0.048773526083815855,3.5,1.6,16.53,0.59,1.8261193763058865,1.860079376306109,29.44640753808742,0.06321895236419608,14.148931914534073,1.0025222010483783,1.0173222010484753,67.56756756712493,0.07201513893537795,4.594979083188053
3520413,0.358502,0.358504,0.358503,1.000006,358,0.07492892121635546,7.6,1.7,0.0779643960168576,7.7,1.8,14.6,0.34,336,0.0715521714955105,2.1,1.4,0.07026625855393821,2.0,1.4,14.61,0.25,2.789387882307342,2.857247882304773,14.736221633331237,0.03317333194358272,9.931759447766167,2.789383868786653,2.7922738687865434,346.0207612587743,0.0463529104308975,18.163842166600503
3526221,0.673252,0.673256,0.673254,1.000006,305,0.09611698708117153,0.6,0.8,0.09752529552441112,0.6,0.8,16.3,0.55,179,0.0364567717924047,1.6,1.1,0.036756716993382225,1.6,1.1,16.28,0.44,1.4853285130019627,1.520178513002191,28.69440459091675,0.16981358431278215,12.705584828359614,1.485327192300631,1.4881471923006495,354.60992907569107,0.05413135581476871,12.12123907111016
3540655,0.587417,0.587423,0.58742,1.00001,271,0.04762611085140073,1.0,0.9,0.045931348750623095,1.0,0.9,15.3,0.64,205,0.03130783815001535,2.1,1.3,0.02951156982322093,2.6,1.2,15.29,0.5,1.702367119595951,1.770132119596395,14.75688039538772,0.06756036018940483,6.643108998539537,1.7023461326379619,1.7056011326379832,307.2196620563591,0.011750610752261333,10.219238630033544
3541085,0.527475,0.527491,0.527483,1.00003,288,0.06505600153752594,1.0,1.0,0.06774373124488367,1.4,1.0,15.84,0.92,205,0.026126543689043505,2.4,1.3,0.03266033848233206,4.2,1.7,15.89,0.73,1.8958227587070378,1.9493077587073881,18.69683088704214,0.0787905531275334,6.763816644985123,1.895767435876921,1.9493024358772717,18.679368637217685,0.02061134488975548,15.596000520096178
3545171,0.654895,0.654894,0.654894,0.999998,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5269629495432246,1.5780929495435596,19.557989438557573,0.09372832548218266,8.500509459204421,0.0,0.0,0.0,0.0,0.0
3558911,0.499313,0.522502,0.510908,1.046442,272,5.369294153281302e-05,23.5,3.3,0.49234387780155914,18.1,3.0,16.11,5236.48,183,0.02382561189709021,5.0,1.3,0.3891668012239464,189.0,12.0,15.87,0.73,2.0027508440342157,2.008975844034256,160.64257028007782,0.05718850304840644,2.4442957266752856,1.9138507382149055,1.9582957382151966,22.49971875336818,0.04792234839222301,15.78259097696866
3574728,0.663906,0.663906,0.663906,1.0,278,0.061950287328049525,0.6,0.6,0.061950287328049525,0.6,0.6,16.02,0.84,152,0.029559146142194813,1.6,1.0,0.029559146142194813,1.6,1.0,16.12,0.65,1.506236661969326,1.5090766619693445,352.1126760540313,0.12453497457410553,8.69489909987965,1.5062367637374272,1.5159167637374906,103.30578512329016,0.01911598520505063,10.034899211106652
3589854,0.612893,0.612953,0.612923,1.000098,468,0.11005671674184352,29.1,3.9,0.16871499735073198,47.9,5.2,14.57,0.49,45,0.11582127142745838,34.1,3.8,0.1333128004702836,43.3,4.3,14.52,0.39,1.6316055233902085,1.6656155233904313,29.403116730180795,0.05651129296333847,15.36175251147839,1.3169441305492378,1.3740941305496122,17.497812773288693,0.10241502014540342,4.212933870696788
3591037,0.558643,0.558609,0.558626,0.999939,449,0.07468874187055163,5.4,1.3,0.11200910528253384,12.5,1.7,15.69,0.76,45,0.04711699565835234,7.1,2.0,0.06422823249158686,12.2,2.6,15.71,0.59,1.790052639695645,1.7928926396956637,352.1126760540313,0.06219722073937073,13.954452308344457,1.396428256042961,1.418103256043103,46.136101499121054,0.09236444690722555,5.543632407909999
3605112,0.579602,0.579602,0.579602,1.0,252,0.058408249799113576,1.9,1.2,0.058408249799113576,1.9,1.2,15.13,0.58,407,0.028755593386039294,1.7,1.1,0.028755593386039294,1.7,1.1,15.12,0.47,1.7253207770115788,1.7281707770115975,350.8771929801575,0.06245731187486395,9.08027973463088,1.7253195590352082,1.7302645590352406,202.22446915944363,0.01602680921174515,12.821687170599635
3639805,0.649129,0.0,0.324564,0.0,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5405263734384778,1.5743563734386994,29.559562518281076,0.07695672813493931,9.734881737290356,0.0,0.0,0.0,0.0,0.0
3639968,0.626805,0.626804,0.626804,0.999998,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5953921538537754,1.6292521538539972,29.533372710970134,0.04804431166206254,10.999813734873381,0.0,0.0,0.0,0.0,0.0
